vector,rank,left_label,left_feature_idx,left_effect,left_neuronpedia_url,right_label,right_feature_idx,right_effect,right_neuronpedia_url,story_profile_correlation,effect_sign_agreement
warmth,40,gemma3_12b,8345,0.2738780975341797,,gemma3_27b,1569,11.151052474975586,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1569,0.8356864976554537,True
warmth,41,gemma3_12b,1771,-12.516889572143555,,gemma3_27b,8209,-10.304636001586914,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/8209,0.8307676827251715,True
warmth,42,gemma3_12b,8228,15.029594421386719,,gemma3_27b,2193,10.835235595703125,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2193,0.818984645105715,True
warmth,43,gemma3_12b,2946,15.383804321289062,,gemma3_27b,510,25.343738555908203,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/510,0.8135262825708539,True
warmth,44,gemma3_12b,8232,11.403496742248535,,gemma3_27b,9909,14.71718978881836,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/9909,0.8033897358955844,True
warmth,45,gemma3_12b,18249,-9.046138763427734,,gemma3_27b,10489,6.51759147644043,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10489,0.7964706425132132,False
warmth,46,gemma3_12b,4409,-0.9719581604003906,,gemma3_27b,3816,17.549198150634766,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/3816,0.7910865783419674,False
warmth,47,gemma3_12b,21584,-17.418407440185547,,gemma3_27b,2897,-45.4278678894043,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2897,0.7757903976237953,True
warmth,48,gemma3_12b,4904,17.284347534179688,,gemma3_27b,4979,43.12626266479492,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/4979,0.7700676089408166,True
warmth,49,gemma3_12b,9240,28.9155330657959,,gemma3_27b,44695,2.302579879760742,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/44695,0.7664520752901556,True
warmth,50,gemma3_12b,2044,-0.22840595245361328,,gemma3_27b,2650,-2.7328834533691406,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2650,0.7612866528543878,True
warmth,51,gemma3_12b,3917,23.54294204711914,,gemma3_27b,37767,17.70366859436035,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/37767,0.7597358845004429,True
warmth,52,gemma3_12b,8880,-1.2264556884765625,,gemma3_27b,58086,-15.834184646606445,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/58086,0.7456904929117575,True
warmth,53,gemma3_12b,54346,-11.795905113220215,,gemma3_27b,1660,-11.724075317382812,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1660,0.7456078925087831,True
warmth,54,gemma3_12b,3912,10.287726402282715,,gemma3_27b,3180,11.63204288482666,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/3180,0.7417271734386749,True
warmth,55,gemma3_12b,17293,-12.14291000366211,,gemma3_27b,2602,-11.401162147521973,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2602,0.7399267401554303,True
warmth,56,gemma3_12b,3323,1.8115959167480469,,gemma3_27b,3834,-11.043805122375488,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/3834,0.7249500869826155,False
warmth,57,gemma3_12b,3659,-12.832799911499023,,gemma3_27b,14901,-27.172569274902344,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/14901,0.7188372710838056,True
warmth,58,gemma3_12b,9069,-1.7988452911376953,,gemma3_27b,1349,8.158835411071777,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1349,0.7178211533455457,False
warmth,59,gemma3_12b,12200,-0.4067840576171875,,gemma3_27b,2735,-20.632198333740234,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2735,0.715784130767945,True
warmth,60,gemma3_12b,202,10.688115119934082,,gemma3_27b,36158,17.17646598815918,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/36158,0.7155436447266403,True
warmth,61,gemma3_12b,8299,15.85551643371582,,gemma3_27b,46205,43.018741607666016,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/46205,0.7125647653168643,True
warmth,62,gemma3_12b,14470,-24.95425033569336,,gemma3_27b,1136,-13.540766716003418,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1136,0.7064078519707977,True
warmth,63,gemma3_12b,18078,-12.194846153259277,,gemma3_27b,7454,-25.382844924926758,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7454,0.7058378526880301,True
warmth,64,gemma3_12b,13478,-12.06844711303711,,gemma3_27b,6542,-28.723793029785156,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/6542,0.7000901210665763,True
warmth,65,gemma3_12b,47888,-23.121044158935547,,gemma3_27b,34501,-16.97057342529297,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/34501,0.6879900234645735,True
warmth,66,gemma3_12b,9969,11.116874694824219,,gemma3_27b,8645,55.66580581665039,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/8645,0.6776135735589189,True
warmth,67,gemma3_12b,1047,4.514762878417969,,gemma3_27b,150,9.803253173828125,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/150,0.6636778539009475,True
warmth,68,gemma3_12b,820,-127.29458618164062,,gemma3_27b,1072,-50.9520378112793,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1072,0.663398792051995,True
warmth,69,gemma3_12b,18990,7.899091720581055,,gemma3_27b,12082,10.621575355529785,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/12082,0.6633584699878285,True
warmth,70,gemma3_12b,5546,27.28832244873047,,gemma3_27b,786,21.99838638305664,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/786,0.6623640019709383,True
warmth,71,gemma3_12b,4556,10.605489730834961,,gemma3_27b,1024,30.335485458374023,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1024,0.6473377282672224,True
warmth,72,gemma3_12b,2594,1.693490982055664,,gemma3_27b,26426,2.013620376586914,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/26426,0.6469429023414873,True
warmth,73,gemma3_12b,1420,-14.992790222167969,,gemma3_27b,1570,-47.422264099121094,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1570,0.6461204708019904,True
warmth,74,gemma3_12b,12761,27.19830322265625,,gemma3_27b,1507,43.68498229980469,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1507,0.6355193968294752,True
warmth,75,gemma3_12b,14663,11.00219440460205,,gemma3_27b,3971,0.5138692855834961,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/3971,0.6348500703983196,True
warmth,76,gemma3_12b,446,-24.309940338134766,,gemma3_27b,7065,-12.21473503112793,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7065,0.6258534675500338,True
warmth,77,gemma3_12b,6735,21.71680450439453,,gemma3_27b,10041,14.928377151489258,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10041,0.6234718494242663,True
warmth,78,gemma3_12b,11290,-51.38082504272461,,gemma3_27b,1174,-29.094036102294922,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1174,0.6081520399209025,True
warmth,79,gemma3_12b,216,13.967031478881836,,gemma3_27b,12068,-17.68731689453125,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/12068,0.5995459574386013,False
warmth,80,gemma3_12b,20893,11.469342231750488,,gemma3_27b,2055,36.16895294189453,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2055,0.5814114115362313,True
warmth,81,gemma3_12b,10836,-9.912203788757324,,gemma3_27b,23551,13.56557846069336,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/23551,0.5785776073047884,False
warmth,82,gemma3_12b,12426,10.175943374633789,,gemma3_27b,3991,0.4067401885986328,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/3991,0.5764811961466125,True
warmth,83,gemma3_12b,3623,-1.4164352416992188,,gemma3_27b,1359,37.196075439453125,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1359,0.5747789030078428,False
warmth,84,gemma3_12b,3980,-3.3951263427734375,,gemma3_27b,2436,-10.78651237487793,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2436,0.558640553709085,True
warmth,85,gemma3_12b,168,46.13300323486328,,gemma3_27b,1268,49.12711715698242,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1268,0.5305555740888566,True
warmth,86,gemma3_12b,5633,-12.644630432128906,,gemma3_27b,41921,16.81413459777832,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/41921,0.5206592168559925,False
warmth,87,gemma3_12b,744,33.35752487182617,,gemma3_27b,7847,1.7050132751464844,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7847,0.5115083603135709,True
warmth,88,gemma3_12b,2244,48.26739501953125,,gemma3_27b,11545,14.565868377685547,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/11545,0.5102916541456185,True
warmth,89,gemma3_12b,21349,19.29705047607422,,gemma3_27b,12072,-12.374756813049316,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/12072,0.5051510721111533,False
warmth,90,gemma3_12b,3710,-7.722988128662109,,gemma3_27b,2080,-10.0658540725708,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2080,0.5000222946656688,True
warmth,91,gemma3_12b,6198,-83.72726440429688,,gemma3_27b,10095,-38.78170394897461,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10095,0.49621783546436593,True
warmth,92,gemma3_12b,1505,9.473745346069336,,gemma3_27b,54941,84.34513092041016,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/54941,0.49412374489276534,True
warmth,93,gemma3_12b,7685,-36.21943664550781,,gemma3_27b,1351,155.99896240234375,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1351,0.48762697726221643,False
warmth,94,gemma3_12b,3488,10.023275375366211,,gemma3_27b,2512,31.99020767211914,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2512,0.48474099095204976,True
warmth,95,gemma3_12b,1712,-10.840703964233398,,gemma3_27b,4239,-14.424928665161133,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/4239,0.4793321598302311,True
warmth,96,gemma3_12b,3762,9.25259017944336,,gemma3_27b,2324,-54.16786193847656,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2324,0.47208917599615796,False
warmth,97,gemma3_12b,16333,10.44166088104248,,gemma3_27b,2563,-10.4569091796875,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2563,0.4659160657038934,False
warmth,98,gemma3_12b,1130,-108.3856201171875,,gemma3_27b,2155,-184.6500244140625,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2155,0.46529461168979835,True
warmth,99,gemma3_12b,432,10.413947105407715,,gemma3_27b,26256,35.02798843383789,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/26256,0.4610236549782366,True
warmth,100,gemma3_12b,3196,17.321510314941406,,gemma3_27b,20363,57.466575622558594,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/20363,0.46042516148423024,True
warmth,101,gemma3_12b,3799,-10.968887329101562,,gemma3_27b,48359,17.237260818481445,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/48359,0.427780332531586,False
warmth,102,gemma3_12b,2286,29.50448989868164,,gemma3_27b,1073,15.643160820007324,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1073,0.4240540699416619,True
warmth,103,gemma3_12b,12910,15.026572227478027,,gemma3_27b,23976,18.801504135131836,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/23976,0.42245953016265453,True
warmth,104,gemma3_12b,6068,-81.85517883300781,,gemma3_27b,6535,-67.99580383300781,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/6535,0.4108125733572433,True
warmth,105,gemma3_12b,235,29.210712432861328,,gemma3_27b,20977,15.570327758789062,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/20977,0.410415388185865,True
warmth,106,gemma3_12b,2840,13.53683853149414,,gemma3_27b,1687,5.16202449798584,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1687,0.40802531616498555,True
warmth,107,gemma3_12b,4562,22.792343139648438,,gemma3_27b,21161,11.488312721252441,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/21161,0.40747294181729127,True
warmth,108,gemma3_12b,40784,-15.499709129333496,,gemma3_27b,48270,-0.6673784255981445,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/48270,0.3874823984434838,True
warmth,109,gemma3_12b,710,11.69066333770752,,gemma3_27b,7460,13.731603622436523,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7460,0.38652570120449103,True
warmth,110,gemma3_12b,1586,-49.28854751586914,,gemma3_27b,1084,-124.86614990234375,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1084,0.3862583922600868,True
warmth,111,gemma3_12b,1057,93.41849517822266,,gemma3_27b,2139,22.80651092529297,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2139,0.38338286812887185,True
warmth,112,gemma3_12b,1640,25.665637969970703,,gemma3_27b,2290,-7.265156269073486,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2290,0.3639773764743622,False
warmth,113,gemma3_12b,2912,17.679954528808594,,gemma3_27b,2240,27.557769775390625,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2240,0.3605862299496554,True
warmth,114,gemma3_12b,34886,-13.676012992858887,,gemma3_27b,4656,-14.193076133728027,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/4656,0.35738337352850647,True
warmth,115,gemma3_12b,555,13.938100814819336,,gemma3_27b,2266,13.021708488464355,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2266,0.3534482496288379,True
warmth,116,gemma3_12b,18631,6.5846710205078125,,gemma3_27b,10702,19.373321533203125,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10702,0.35090485475980193,True
warmth,117,gemma3_12b,782,-22.285869598388672,,gemma3_27b,686,-18.716136932373047,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/686,0.34774156803906003,True
warmth,118,gemma3_12b,6376,10.476075172424316,,gemma3_27b,47846,10.291275024414062,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/47846,0.33937159911466547,True
warmth,119,gemma3_12b,357,16.878101348876953,,gemma3_27b,13555,14.59908390045166,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/13555,0.32142770462273007,True
warmth,120,gemma3_12b,2305,10.624781608581543,,gemma3_27b,72,13.528926849365234,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/72,0.2990974187930706,True
warmth,121,gemma3_12b,2670,88.40878295898438,,gemma3_27b,8024,12.536707878112793,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/8024,0.29545614121697433,True
warmth,122,gemma3_12b,1921,-195.6688995361328,,gemma3_27b,16252,-25.472488403320312,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/16252,0.2798791113423059,True
warmth,123,gemma3_12b,14426,-15.620654106140137,,gemma3_27b,321,-125.67509460449219,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/321,0.2650144878434996,True
warmth,124,gemma3_12b,11836,9.92459774017334,,gemma3_27b,1153,198.23660278320312,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/1153,0.262581858967704,True
warmth,125,gemma3_12b,2416,-20.87457275390625,,gemma3_27b,7358,-24.083202362060547,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7358,0.2325242560018342,True
warmth,126,gemma3_12b,1980,24.16817855834961,,gemma3_27b,8909,10.840824127197266,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/8909,0.2269632660308905,True
warmth,127,gemma3_12b,2864,9.132473945617676,,gemma3_27b,6222,20.560197830200195,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/6222,0.22588766650902517,True
warmth,128,gemma3_12b,1463,51.659759521484375,,gemma3_27b,7685,-14.245905876159668,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/7685,0.2173007025302934,False
warmth,129,gemma3_12b,8659,0.9041357040405273,,gemma3_27b,893,-184.92855834960938,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/893,0.18816595628364594,False
warmth,130,gemma3_12b,1119,9.23779010772705,,gemma3_27b,11482,15.270869255065918,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/11482,0.18769554933511395,True
warmth,131,gemma3_12b,1925,-46.777488708496094,,gemma3_27b,2440,-9.687987327575684,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2440,0.15079261302803204,True
warmth,132,gemma3_12b,3369,18.49919891357422,,gemma3_27b,2883,78.02691650390625,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2883,0.13123231256416948,True
warmth,133,gemma3_12b,534,21.476957321166992,,gemma3_27b,2447,0.22909164428710938,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/2447,0.09578103917728768,True
warmth,134,gemma3_12b,28133,-27.491605758666992,,gemma3_27b,4693,11.321487426757812,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/4693,-0.00711516436747063,False
warmth,135,gemma3_12b,9896,-10.930595397949219,,gemma3_27b,33308,3.633455276489258,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/33308,-0.008722861937497323,False
competence,1,gemma3_12b,20344,11.23378849029541,,gemma3_27b,28338,12.747941970825195,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/28338,1.0000000000000056,True
competence,2,gemma3_12b,58649,17.272357940673828,,gemma3_27b,12657,17.829341888427734,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/12657,1.0000000000000033,True
competence,3,gemma3_12b,6970,14.004974365234375,,gemma3_27b,10480,16.233604431152344,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/10480,1.0000000000000033,True
competence,4,gemma3_12b,24518,16.006620407104492,,gemma3_27b,9561,20.28045082092285,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/9561,1.0000000000000027,True
competence,5,gemma3_12b,50129,-8.119953155517578,,gemma3_27b,28454,-17.046855926513672,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-65k/28454,1.0000000000000027,True
