mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,-0.05,-6.8125,-0.0625
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,-0.05,-5.625,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,-0.05,-5.25,-0.125
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,-0.05,-6.6875,-0.125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,-0.05,-5.875,-0.125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,-0.05,-6.875,-0.0625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,-0.05,-7.1875,-0.125
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,-0.05,-6.6875,-0.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.0,4.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.0,1.875,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.0,3.5,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.0,3.25,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.0,1.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.0,3.875,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.0,3.8125,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.0,3.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.0,2.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.0,3.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.0,-4.625,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.0,-4.25,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.0,-6.75,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.0,-5.625,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.0,-5.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.0,-6.5625,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.0,-5.75,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.0,-6.8125,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.0,-7.0625,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.0,-6.5625,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.05,4.3125,0.1875
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.05,2.0,0.125
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.05,3.75,0.25
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.05,3.375,0.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.05,2.0,0.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.05,4.0625,0.1875
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.05,4.0,0.1875
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.05,3.125,0.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.05,2.5,0.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.05,3.375,0.125
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.05,-4.5,0.125
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.05,-4.125,0.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.05,-6.5625,0.1875
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.05,-5.5625,0.0625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.05,-4.875,0.25
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.05,-6.5,0.0625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.05,-5.75,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.05,-6.875,-0.0625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.05,-7.0,0.0625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.05,-6.5,0.0625
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.1,4.4375,0.3125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.1,2.125,0.25
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.1,3.875,0.375
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.1,3.5,0.25
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.1,2.25,0.375
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.1,4.1875,0.3125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.1,4.125,0.3125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.1,3.25,0.25
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.1,2.75,0.375
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.1,3.625,0.375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.1,-4.375,0.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.1,-4.0,0.25
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.1,-6.5,0.25
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.1,-5.5625,0.0625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.1,-4.75,0.375
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.1,-6.4375,0.125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.1,-5.625,0.125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.1,-6.75,0.0625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.1,-6.8125,0.25
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.1,-6.3125,0.25
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,-0.1,4.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,-0.1,1.875,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,-0.1,3.5,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,-0.1,3.125,-0.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,-0.1,1.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,-0.1,3.875,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,-0.1,3.625,-0.1875
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,-0.1,3.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,-0.1,2.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,-0.1,3.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,-0.1,-4.6875,-0.0625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,-0.1,-4.25,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,-0.1,-6.625,0.125
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,-0.1,-5.6875,-0.0625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,-0.1,-5.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,-0.1,-6.625,-0.0625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,-0.1,-5.6875,0.0625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,-0.1,-6.75,0.0625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,-0.1,-7.0,0.0625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,-0.1,-6.625,-0.0625
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,-0.05,4.1875,0.0625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,-0.05,1.875,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,-0.05,3.5,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,-0.05,3.25,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,-0.05,1.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,-0.05,3.875,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,-0.05,3.6875,-0.125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,-0.05,3.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,-0.05,2.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,-0.05,3.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,-0.05,-4.6875,-0.0625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,-0.05,-4.125,0.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,-0.05,-6.6875,0.0625
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,-0.05,-5.6875,-0.0625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,-0.05,-5.0,0.125
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,-0.05,-6.5625,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,-0.05,-5.8125,-0.0625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,-0.05,-6.875,-0.0625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,-0.05,-7.0,0.0625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,-0.05,-6.4375,0.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.0,4.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.0,1.875,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.0,3.5,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.0,3.25,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.0,1.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.0,3.875,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.0,3.8125,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.0,3.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.0,2.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.0,3.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.0,-4.625,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.0,-4.25,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.0,-6.75,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.0,-5.625,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.0,-5.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.0,-6.5625,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.0,-5.75,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.0,-6.8125,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.0,-7.0625,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.0,-6.5625,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.05,4.1875,0.0625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.05,1.875,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.05,3.5,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.05,3.125,-0.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.05,2.0,0.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.05,3.9375,0.0625
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.05,3.8125,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.05,3.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.05,2.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.05,3.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.05,-4.625,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.05,-4.0,0.25
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.05,-6.625,0.125
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.05,-5.5,0.125
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.05,-5.0,0.125
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.05,-6.5,0.0625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.05,-5.6875,0.0625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.05,-6.875,-0.0625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.05,-7.125,-0.0625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.05,-6.5625,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.1,4.1875,0.0625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.1,1.875,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.1,3.625,0.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.1,3.125,-0.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.1,2.0,0.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.1,4.0,0.125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.1,3.8125,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.1,3.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.1,2.375,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.1,3.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.1,-4.5,0.125
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.1,-4.125,0.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.1,-6.625,0.125
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.1,-5.5625,0.0625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.1,-4.875,0.25
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.1,-6.5,0.0625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.1,-5.75,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.1,-6.8125,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.1,-7.0,0.0625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.1,-6.4375,0.125
baseline,competence,high_competence_t019_s00006,19,high_competence,1,baseline,0.0,1.25,0.0
baseline,competence,high_competence_t003_s00030,3,high_competence,1,baseline,0.0,1.625,0.0
baseline,competence,high_competence_t008_s00050,8,high_competence,1,baseline,0.0,1.5,0.0
baseline,competence,high_competence_t035_s00094,35,high_competence,1,baseline,0.0,0.75,0.0
baseline,competence,high_competence_t056_s00130,56,high_competence,1,baseline,0.0,1.75,0.0
baseline,competence,high_competence_t057_s00134,57,high_competence,1,baseline,0.0,2.25,0.0
baseline,competence,high_competence_t066_s00142,66,high_competence,1,baseline,0.0,2.0,0.0
baseline,competence,high_competence_t078_s00166,78,high_competence,1,baseline,0.0,1.375,0.0
baseline,competence,high_competence_t079_s00170,79,high_competence,1,baseline,0.0,2.125,0.0
baseline,competence,high_competence_t097_s00198,97,high_competence,1,baseline,0.0,1.75,0.0
baseline,competence,low_competence_t019_s00007,19,low_competence,0,baseline,0.0,-5.375,0.0
baseline,competence,low_competence_t003_s00031,3,low_competence,0,baseline,0.0,-5.4375,0.0
baseline,competence,low_competence_t008_s00051,8,low_competence,0,baseline,0.0,-6.625,0.0
baseline,competence,low_competence_t035_s00095,35,low_competence,0,baseline,0.0,-5.25,0.0
baseline,competence,low_competence_t056_s00131,56,low_competence,0,baseline,0.0,-5.875,0.0
baseline,competence,low_competence_t057_s00135,57,low_competence,0,baseline,0.0,-6.3125,0.0
baseline,competence,low_competence_t066_s00143,66,low_competence,0,baseline,0.0,-6.625,0.0
baseline,competence,low_competence_t078_s00167,78,low_competence,0,baseline,0.0,-6.25,0.0
baseline,competence,low_competence_t079_s00171,79,low_competence,0,baseline,0.0,-6.0625,0.0
baseline,competence,low_competence_t097_s00199,97,low_competence,0,baseline,0.0,-6.875,0.0
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,-0.1,1.125,-0.125
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,-0.1,1.5,-0.125
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,-0.1,1.375,-0.125
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,-0.1,0.625,-0.125
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,-0.1,1.625,-0.125
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,-0.1,2.0,-0.25
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,-0.1,1.875,-0.125
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,-0.1,1.25,-0.125
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,-0.1,1.875,-0.25
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,-0.1,1.625,-0.125
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,-0.1,-5.5625,-0.1875
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,-0.1,-5.4375,0.0
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,-0.1,-6.75,-0.125
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,-0.1,-5.375,-0.125
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,-0.1,-5.875,0.0
steering,competence,low_competence_t057_s00135,57,low_competence,0,raw_dense,-0.1,-6.3125,0.0
steering,competence,low_competence_t066_s00143,66,low_competence,0,raw_dense,-0.1,-6.625,0.0
steering,competence,low_competence_t078_s00167,78,low_competence,0,raw_dense,-0.1,-6.375,-0.125
steering,competence,low_competence_t079_s00171,79,low_competence,0,raw_dense,-0.1,-6.0625,0.0
steering,competence,low_competence_t097_s00199,97,low_competence,0,raw_dense,-0.1,-6.875,0.0
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,-0.05,1.25,0.0
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,-0.05,1.5,-0.125
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,-0.05,1.375,-0.125
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,-0.05,0.75,0.0
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,-0.05,1.625,-0.125
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,-0.05,2.0,-0.25
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,-0.05,1.875,-0.125
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,-0.05,1.25,-0.125
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,-0.05,2.0,-0.125
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,-0.05,1.625,-0.125
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,-0.05,-5.5,-0.125
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,-0.05,-5.5,-0.0625
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,-0.05,-6.625,0.0
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,-0.05,-5.375,-0.125
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,-0.05,-5.875,0.0
steering,competence,low_competence_t057_s00135,57,low_competence,0,raw_dense,-0.05,-6.3125,0.0
steering,competence,low_competence_t066_s00143,66,low_competence,0,raw_dense,-0.05,-6.75,-0.125
steering,competence,low_competence_t078_s00167,78,low_competence,0,raw_dense,-0.05,-6.3125,-0.0625
steering,competence,low_competence_t079_s00171,79,low_competence,0,raw_dense,-0.05,-6.125,-0.0625
steering,competence,low_competence_t097_s00199,97,low_competence,0,raw_dense,-0.05,-6.875,0.0
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,0.0,1.25,0.0
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,0.0,1.625,0.0
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,0.0,1.5,0.0
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,0.0,0.75,0.0
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,0.0,1.75,0.0
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,0.0,2.25,0.0
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,0.0,2.0,0.0
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,0.0,1.375,0.0
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,0.0,2.125,0.0
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,0.0,1.75,0.0
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,0.0,-5.375,0.0
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,0.0,-5.4375,0.0
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,0.0,-6.625,0.0
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,0.0,-5.25,0.0
