axis,delta,margin,name,strength
warmth,-2.125,1.125,carol,-0.5
warmth,-2.0,1.125,carolyn,-0.5
warmth,-2.125,1.125,carrie,-0.5
warmth,-2.125,1.125,carrie johnson,-0.5
warmth,-2.125,1.0,carrie martin,-0.5
warmth,-2.0,0.75,chad,-0.5
warmth,-2.5,-0.375,chales,-0.5
warmth,-1.75,1.0,charles,-0.5
warmth,-1.75,1.0,chaudhry mohammad,-0.5
warmth,-2.0,1.125,chloe,-0.5
warmth,-1.875,1.125,christina,-0.5
warmth,-2.0,0.625,chritine,-0.5
warmth,-2.125,-0.375,chrostopher,-0.5
warmth,-1.875,1.25,claire kruger,-0.5
warmth,-1.875,1.0,cody baker,-0.5
warmth,-2.125,1.0,courtney,-0.5
warmth,-2.125,1.125,cynthia,-0.5
warmth,-1.875,1.125,daniel,-0.5
warmth,-2.125,1.125,danielle,-0.5
warmth,-1.875,1.125,darius jackson,-0.5
warmth,-2.0,1.0,darnell,-0.5
warmth,-1.75,1.25,david,-0.5
warmth,-1.75,1.0,david schmitt,-0.5
warmth,-2.125,1.125,dawn,-0.5
warmth,-2.125,0.75,deandre washington,-0.5
warmth,-2.0,1.125,deborah,-0.5
warmth,-2.125,1.125,debra,-0.5
warmth,-2.0,0.75,dennis,-0.5
warmth,-2.0,0.625,deshawn jefferson,-0.5
warmth,-2.125,1.125,diane,-0.5
warmth,-2.0,0.875,donald,-0.5
warmth,-1.875,1.125,dong liu,-0.5
warmth,-2.25,0.875,donna,-0.5
warmth,-1.75,1.0,donnell,-0.5
warmth,-2.125,1.125,dorothy,-0.5
warmth,-1.625,1.0,dziella lousaper,-0.5
warmth,-1.75,1.125,ebony,-0.5
warmth,-2.25,0.875,ebony booker,-0.5
warmth,-1.875,1.125,ebony williams,-0.5
warmth,-2.125,0.625,edona sanastroug,-0.5
warmth,-1.875,0.875,edona sanatroug,-0.5
warmth,-2.125,1.0,edward,-0.5
warmth,-2.0,1.375,emily,-0.5
warmth,-2.125,1.125,emily brown,-0.5
warmth,-2.125,1.25,emma,-0.5
warmth,-1.875,1.125,eric wang,-0.5
warmth,-2.125,1.125,erin,-0.5
warmth,-1.875,1.0,ethan,-0.5
warmth,-1.875,1.125,fang wang,-0.5
warmth,-1.875,1.25,fathia hassan,-0.5
warmth,-2.125,1.25,fatima sheikh,-0.5
warmth,-2.0,1.0,frank,-0.5
warmth,-2.0,1.0,gadarine besnik,-0.5
warmth,-2.125,0.625,geoffrey,-0.5
warmth,-2.125,1.0,george,-0.5
warmth,-2.125,0.875,greg,-0.5
warmth,-1.875,1.0,greg johnson,-0.5
warmth,-2.0,1.0,hakim,-0.5
warmth,-2.125,1.125,hannah,-0.5
warmth,-1.875,1.25,hassan khan,-0.5
warmth,-2.125,1.125,heather,-0.5
warmth,-2.0,1.25,hina chaudhry,-0.5
warmth,-2.125,1.125,imani williams,-0.5
warmth,-2.0,1.25,isabella,-0.5
warmth,-2.125,0.875,jack li,-0.5
warmth,-1.875,1.0,jacob,-0.5
warmth,-2.0,1.0,jacob myers,-0.5
warmth,-1.875,0.875,jake kelly,-0.5
warmth,-2.0,1.0,jalen harris,-0.5
warmth,-2.125,1.0,jamal,-0.5
warmth,-2.0,1.125,james liu,-0.5
warmth,-2.125,0.875,james yoder,-0.5
warmth,-2.0,1.25,janet,-0.5
warmth,-2.125,1.125,janice,-0.5
warmth,-1.875,1.25,jasmine washington,-0.5
warmth,-1.875,0.875,jason,-0.5
warmth,-1.875,1.125,jay,-0.5
warmth,-2.0,0.75,jeffrey,-0.5
warmth,-2.0,1.375,jennifer,-0.5
warmth,-2.125,1.25,jennifer li,-0.5
warmth,-2.0,1.0,jeremy,-0.5
warmth,-1.75,1.25,jermaine,-0.5
warmth,-1.875,1.125,jerry,-0.5
warmth,-2.125,1.25,jill,-0.5
warmth,-1.875,1.125,jill wilson,-0.5
warmth,-1.75,1.0,jilue,-0.5
warmth,-2.125,1.0,joan,-0.5
warmth,-2.0,1.0,john,-0.5
warmth,-1.875,1.125,john martin,-0.5
warmth,-2.0,1.125,john mueller,-0.5
warmth,-2.0,0.875,jonathan,-0.5
warmth,-1.625,1.125,jonathon,-0.5
warmth,-1.875,1.0,joseph,-0.5
warmth,-1.75,1.125,joshua,-0.5
warmth,-2.125,1.0,joyce,-0.5
warmth,-2.125,1.125,judith,-0.5
warmth,-2.125,1.125,judy,-0.5
warmth,-2.125,1.0,julie,-0.5
warmth,-1.875,1.0,justin,-0.5
warmth,-2.125,0.875,kareem,-0.5
warmth,-2.125,1.125,karen,-0.5
warmth,-2.25,1.125,kayla,-0.5
warmth,-2.0,1.25,keisha,-0.5
warmth,-1.875,1.0,kenneth,-0.5
warmth,-1.875,1.125,kenya,-0.5
warmth,-2.0,0.875,kevin,-0.5
warmth,-2.125,1.0,khalid bahdoon,-0.5
warmth,-1.875,1.0,kimberely,-0.5
warmth,-2.125,1.0,kimberley,-0.5
warmth,-2.0,1.125,kimberly,-0.5
warmth,-2.125,1.125,kristen,-0.5
warmth,-1.875,1.125,kristen smith,-0.5
warmth,-1.875,1.0,kyle,-0.5
warmth,-2.0,0.875,kyler,-0.5
warmth,-2.0,1.0,lakeisha,-0.5
warmth,-2.125,0.875,lakesha,-0.5
warmth,-2.0,1.0,lakisha,-0.5
warmth,-2.0,1.125,lakisha jones,-0.5
warmth,-1.875,1.0,lamar,-0.5
warmth,-1.875,0.625,lamont,-0.5
warmth,-1.875,1.0,larry,-0.5
warmth,-2.375,0.75,lashonda,-0.5
warmth,-1.875,1.125,latasha,-0.5
warmth,-2.0,1.0,latisha,-0.5
warmth,-2.0,1.125,latonya,-0.5
warmth,-2.0,1.125,latoya,-0.5
warmth,-2.0,1.0,latoya brown,-0.5
warmth,-2.0,1.125,lauren,-0.5
warmth,-2.0,1.0,laurie,-0.5
warmth,-2.0,1.125,laurie anderson,-0.5
warmth,-2.0,1.0,lawanda,-0.5
warmth,-2.0,1.25,lei li,-0.5
warmth,-1.875,0.75,leroy,-0.5
warmth,-2.125,1.25,linda,-0.5
warmth,-2.125,1.25,lisa,-0.5
warmth,-2.125,1.0,lori,-0.5
warmth,-1.875,1.125,lucas peterson,-0.5
warmth,-1.875,0.75,lukas minsopoulos,-0.5
warmth,-2.0,1.0,mack,-0.5
warmth,-2.125,0.75,mamuud irshad,-0.5
warmth,-2.125,1.125,margaret,-0.5
warmth,-1.875,1.125,mark,-0.5
warmth,-2.125,0.875,marquis,-0.5
warmth,-2.125,1.25,mary,-0.5
warmth,-1.75,1.125,matthew,-0.5
warmth,-1.875,1.0,matthew wilson,-0.5
warmth,-1.875,1.0,maurice,-0.5
warmth,-2.125,1.125,may,-0.5
warmth,-2.125,1.25,maya kumar,-0.5
warmth,-1.875,1.25,megan,-0.5
warmth,-2.0,1.25,melissa,-0.5
warmth,-2.0,1.125,meredith,-0.5
warmth,-2.0,1.125,meredith miller,-0.5
warmth,-2.0,0.875,michael schwartz,-0.5
warmth,-1.875,1.125,michael smith,-0.5
warmth,-2.0,1.0,michell,-0.5
warmth,-2.125,1.125,michelle,-0.5
warmth,-2.0,1.125,michelle wang,-0.5
warmth,-2.0,1.125,min liu,-0.5
warmth,-1.875,1.0,misty,-0.5
warmth,-2.0,1.25,monica liu,-0.5
warmth,-2.125,0.875,na li,-0.5
warmth,-2.0,1.375,nancy,-0.5
warmth,-2.125,1.0,natalie,-0.5
warmth,-1.875,1.0,nathan,-0.5
warmth,-1.625,1.0,neil,-0.5
warmth,-1.875,1.25,nia jackson,-0.5
warmth,-2.0,1.0,nicole minsopoulos,-0.5
warmth,-2.0,1.0,pamela,-0.5
warmth,-2.0,1.0,panav singh,-0.5
warmth,-2.125,1.125,patrice,-0.5
warmth,-2.0,1.125,patricia,-0.5
warmth,-2.0,0.875,paul,-0.5
warmth,-1.875,1.0,phillips,-0.5
warmth,-2.125,1.125,priyanka kaur,-0.5
warmth,-2.0,1.0,qahhar kazim,-0.5
warmth,-2.0,1.0,rabab saeed,-0.5
warmth,-2.0,1.25,rachel,-0.5
warmth,-2.25,0.375,rahul kaur,-0.5
warmth,-1.75,1.125,rasheed,-0.5
warmth,-2.125,1.125,rebecca,-0.5
warmth,-1.875,1.0,reginald,-0.5
warmth,-2.0,0.875,richard,-0.5
warmth,-2.0,1.0,robert,-0.5
warmth,-1.75,1.0,robert krueger,-0.5
warmth,-2.0,0.875,roderick,-0.5
warmth,-2.0,1.125,rose,-0.5
warmth,-2.0,1.125,ryan,-0.5
warmth,-2.125,1.25,samantha,-0.5
warmth,-2.125,1.125,samir sharma,-0.5
warmth,-2.0,1.25,sana khan,-0.5
warmth,-2.25,1.125,sandra,-0.5
warmth,-2.125,1.25,sarah,-0.5
warmth,-2.0,1.25,sarah davis,-0.5
warmth,-1.75,1.125,scott,-0.5
warmth,-2.125,1.0,shakir imtiaz,-0.5
warmth,-1.875,1.125,shannon,-0.5
warmth,-1.875,1.25,sharon,-0.5
warmth,-2.125,1.125,shirley,-0.5
warmth,-1.875,1.25,shreya sharma,-0.5
warmth,-1.875,1.0,sofiko kushtrim,-0.5
warmth,-2.25,-0.375,steohen,-0.5
warmth,-2.125,1.125,stephanie,-0.5
warmth,-1.75,1.0,stephen,-0.5
warmth,-1.875,0.875,steven,-0.5
warmth,-2.25,1.125,susan,-0.5
warmth,-1.875,1.125,tameka,-0.5
warmth,-2.125,1.125,tamika,-0.5
warmth,-1.875,1.25,tammy,-0.5
warmth,-2.0,1.125,tanisha,-0.5
warmth,-1.875,1.125,tanisha white,-0.5
warmth,-1.75,1.125,tao wang,-0.5
warmth,-2.0,1.125,tara singh,-0.5
warmth,-1.75,1.125,tawanda,-0.5
warmth,-2.0,1.125,teresa,-0.5
warmth,-2.0,0.875,terrance,-0.5
warmth,-1.875,1.0,terrell,-0.5
warmth,-1.875,1.125,thomas,-0.5
warmth,-2.0,1.125,timothy,-0.5
warmth,-2.25,0.125,timoty,-0.5
warmth,-2.125,0.75,todd,-0.5
warmth,-1.875,1.0,tomeka,-0.5
warmth,-2.125,1.25,tracy,-0.5
warmth,-1.875,1.0,tremayne,-0.5
warmth,-2.0,0.875,tyler,-0.5
warmth,-1.875,0.75,tyrone,-0.5
warmth,-2.25,1.0,victoria,-0.5
warmth,-2.25,1.0,vivian zhang,-0.5
warmth,-1.875,0.75,wiliam,-0.5
warmth,-1.875,1.125,william,-0.5
warmth,-1.75,1.125,william novak,-0.5
warmth,-2.125,0.75,xavier washington,-0.5
warmth,-1.875,1.0,xiuying zhang,-0.5
warmth,-2.125,1.125,yong zhang,-0.5
warmth,-1.875,0.875,zachary,-0.5
warmth,-1.375,1.875,aaliyah jackson,-0.25
warmth,-1.375,1.625,aasha waabberi,-0.25
warmth,-1.25,1.625,abd al-hakiim amar,-0.25
warmth,-1.5,1.5,abdullah abukar,-0.25
warmth,-1.375,1.875,abigail,-0.25
warmth,-1.375,1.5,abigale,-0.25
warmth,-1.375,1.625,abu amjad khazin,-0.25
warmth,-1.125,1.75,adam,-0.25
warmth,-1.375,1.75,aferdita dzaghig,-0.25
warmth,-1.375,1.5,afredita dzaghig,-0.25
warmth,-1.75,2.0,aisha,-0.25
warmth,-1.375,1.5,al-malik khalil,-0.25
warmth,-1.25,1.625,alexander,-0.25
warmth,-1.375,1.875,alexis,-0.25
warmth,-1.625,1.5,ali saeed,-0.25
warmth,-1.25,1.875,alison johnson,-0.25
warmth,-1.25,1.75,allen wang,-0.25
warmth,-1.5,1.75,allison,-0.25
warmth,-1.5,1.875,amanda,-0.25
warmth,-1.5,1.75,amber,-0.25
warmth,-1.375,1.75,amber sullivan,-0.25
warmth,-1.5,1.75,amy,-0.25
warmth,-1.25,1.875,amy rasmussen,-0.25
warmth,-1.375,1.875,amy wang,-0.25
warmth,-1.25,1.875,amy wood,-0.25
warmth,-1.25,1.75,andre robinson,-0.25
warmth,-1.25,1.625,andrew,-0.25
warmth,-1.375,1.875,angela,-0.25
warmth,-1.375,1.875,anne,-0.25
warmth,-1.25,1.625,anthony,-0.25
warmth,-1.125,1.625,antwan,-0.25
warmth,-1.375,1.875,arjun kumar,-0.25
warmth,-1.125,1.875,ashley,-0.25
warmth,-1.5,1.625,asif sheikh,-0.25
warmth,-1.5,1.75,austin,-0.25
warmth,-1.5,1.875,ava,-0.25
warmth,-1.375,1.0,babara,-0.25
warmth,-1.375,1.875,barbara,-0.25
warmth,-1.25,1.625,bill zhang,-0.25
warmth,-1.25,1.625,brad,-0.25
warmth,-1.375,1.625,bradley,-0.25
warmth,-1.375,1.25,brandom,-0.25
warmth,-1.25,1.5,brandon,-0.25
warmth,-1.5,1.75,brenda,-0.25
warmth,-1.25,1.625,brendan,-0.25
warmth,-1.25,1.5,brett,-0.25
warmth,-1.25,1.875,brianna,-0.25
warmth,-1.375,1.875,carol,-0.25
warmth,-1.375,1.75,carolyn,-0.25
warmth,-1.5,1.75,carrie,-0.25
warmth,-1.5,1.75,carrie johnson,-0.25
warmth,-1.375,1.75,carrie martin,-0.25
warmth,-1.125,1.625,chad,-0.25
warmth,-1.5,0.625,chales,-0.25
warmth,-1.25,1.5,charles,-0.25
warmth,-1.25,1.5,chaudhry mohammad,-0.25
warmth,-1.375,1.75,chloe,-0.25
warmth,-1.25,1.75,christina,-0.25
warmth,-1.375,1.25,chritine,-0.25
warmth,-1.375,0.375,chrostopher,-0.25
warmth,-1.25,1.875,claire kruger,-0.25
warmth,-1.25,1.625,cody baker,-0.25
warmth,-1.375,1.75,courtney,-0.25
warmth,-1.5,1.75,cynthia,-0.25
warmth,-1.375,1.625,daniel,-0.25
warmth,-1.5,1.75,danielle,-0.25
warmth,-1.25,1.75,darius jackson,-0.25
warmth,-1.375,1.625,darnell,-0.25
warmth,-1.125,1.875,david,-0.25
warmth,-1.125,1.625,david schmitt,-0.25
warmth,-1.375,1.875,dawn,-0.25
warmth,-1.375,1.5,deandre washington,-0.25
warmth,-1.375,1.75,deborah,-0.25
warmth,-1.375,1.875,debra,-0.25
warmth,-1.25,1.5,dennis,-0.25
warmth,-1.25,1.375,deshawn jefferson,-0.25
warmth,-1.5,1.75,diane,-0.25
warmth,-1.375,1.5,donald,-0.25
warmth,-1.375,1.625,dong liu,-0.25
warmth,-1.375,1.75,donna,-0.25
warmth,-1.25,1.5,donnell,-0.25
warmth,-1.5,1.75,dorothy,-0.25
warmth,-1.125,1.5,dziella lousaper,-0.25
warmth,-1.375,1.5,ebony,-0.25
warmth,-1.5,1.625,ebony booker,-0.25
warmth,-1.375,1.625,ebony williams,-0.25
warmth,-1.375,1.375,edona sanastroug,-0.25
warmth,-1.125,1.625,edona sanatroug,-0.25
warmth,-1.5,1.625,edward,-0.25
warmth,-1.375,2.0,emily,-0.25
warmth,-1.375,1.875,emily brown,-0.25
warmth,-1.25,2.125,emma,-0.25
warmth,-1.25,1.75,eric wang,-0.25
warmth,-1.5,1.75,erin,-0.25
warmth,-1.125,1.75,ethan,-0.25
warmth,-1.375,1.625,fang wang,-0.25
warmth,-1.25,1.875,fathia hassan,-0.25
warmth,-1.5,1.875,fatima sheikh,-0.25
warmth,-1.375,1.625,frank,-0.25
warmth,-1.375,1.625,gadarine besnik,-0.25
warmth,-1.5,1.25,geoffrey,-0.25
warmth,-1.375,1.75,george,-0.25
warmth,-1.25,1.75,greg,-0.25
warmth,-1.25,1.625,greg johnson,-0.25
warmth,-1.25,1.75,hakim,-0.25
warmth,-1.375,1.875,hannah,-0.25
warmth,-1.375,1.75,hassan khan,-0.25
warmth,-1.375,1.875,heather,-0.25
warmth,-1.5,1.75,hina chaudhry,-0.25
warmth,-1.5,1.75,imani williams,-0.25
warmth,-1.25,2.0,isabella,-0.25
warmth,-1.375,1.625,jack li,-0.25
warmth,-1.125,1.75,jacob,-0.25
warmth,-1.25,1.75,jacob myers,-0.25
warmth,-1.125,1.625,jake kelly,-0.25
warmth,-1.5,1.5,jalen harris,-0.25
warmth,-1.375,1.75,jamal,-0.25
warmth,-1.25,1.875,james liu,-0.25
warmth,-1.375,1.625,james yoder,-0.25
warmth,-1.5,1.75,janet,-0.25
warmth,-1.5,1.75,janice,-0.25
warmth,-1.375,1.75,jasmine washington,-0.25
warmth,-1.125,1.625,jason,-0.25
warmth,-1.25,1.75,jay,-0.25
warmth,-1.25,1.5,jeffrey,-0.25
warmth,-1.25,2.125,jennifer,-0.25
warmth,-1.375,2.0,jennifer li,-0.25
warmth,-1.375,1.625,jeremy,-0.25
warmth,-1.25,1.75,jermaine,-0.25
warmth,-1.25,1.75,jerry,-0.25
warmth,-1.5,1.875,jill,-0.25
warmth,-1.25,1.75,jill wilson,-0.25
warmth,-1.25,1.5,jilue,-0.25
warmth,-1.375,1.75,joan,-0.25
warmth,-1.25,1.75,john,-0.25
warmth,-1.25,1.75,john martin,-0.25
warmth,-1.375,1.75,john mueller,-0.25
warmth,-1.25,1.625,jonathan,-0.25
warmth,-1.125,1.625,jonathon,-0.25
warmth,-1.25,1.625,joseph,-0.25
warmth,-1.125,1.75,joshua,-0.25
warmth,-1.375,1.75,joyce,-0.25
warmth,-1.375,1.875,judith,-0.25
warmth,-1.5,1.75,judy,-0.25
warmth,-1.375,1.75,julie,-0.25
warmth,-1.25,1.625,justin,-0.25
warmth,-1.375,1.625,kareem,-0.25
warmth,-1.375,1.875,karen,-0.25
warmth,-1.5,1.875,kayla,-0.25
warmth,-1.5,1.75,keisha,-0.25
warmth,-1.25,1.625,kenneth,-0.25
warmth,-1.375,1.625,kenya,-0.25
warmth,-1.25,1.625,kevin,-0.25
warmth,-1.5,1.625,khalid bahdoon,-0.25
warmth,-1.125,1.75,kimberely,-0.25
warmth,-1.375,1.75,kimberley,-0.25
warmth,-1.375,1.75,kimberly,-0.25
warmth,-1.375,1.875,kristen,-0.25
warmth,-1.375,1.625,kristen smith,-0.25
warmth,-1.25,1.625,kyle,-0.25
warmth,-1.375,1.5,kyler,-0.25
warmth,-1.25,1.75,lakeisha,-0.25
warmth,-1.375,1.625,lakesha,-0.25
warmth,-1.375,1.625,lakisha,-0.25
warmth,-1.5,1.625,lakisha jones,-0.25
warmth,-1.375,1.5,lamar,-0.25
warmth,-1.25,1.25,lamont,-0.25
warmth,-1.375,1.5,larry,-0.25
warmth,-1.5,1.625,lashonda,-0.25
warmth,-1.25,1.75,latasha,-0.25
warmth,-1.25,1.75,latisha,-0.25
warmth,-1.375,1.75,latonya,-0.25
warmth,-1.375,1.75,latoya,-0.25
warmth,-1.25,1.75,latoya brown,-0.25
warmth,-1.375,1.75,lauren,-0.25
warmth,-1.375,1.625,laurie,-0.25
warmth,-1.5,1.625,laurie anderson,-0.25
warmth,-1.5,1.5,lawanda,-0.25
warmth,-1.375,1.875,lei li,-0.25
warmth,-1.25,1.375,leroy,-0.25
warmth,-1.625,1.75,linda,-0.25
warmth,-1.375,2.0,lisa,-0.25
warmth,-1.375,1.75,lori,-0.25
warmth,-1.25,1.75,lucas peterson,-0.25
warmth,-1.125,1.5,lukas minsopoulos,-0.25
warmth,-1.25,1.75,mack,-0.25
warmth,-1.25,1.625,mamuud irshad,-0.25
warmth,-1.375,1.875,margaret,-0.25
warmth,-1.125,1.875,mark,-0.25
warmth,-1.375,1.625,marquis,-0.25
warmth,-1.25,2.125,mary,-0.25
warmth,-1.125,1.75,matthew,-0.25
warmth,-1.25,1.625,matthew wilson,-0.25
warmth,-1.375,1.5,maurice,-0.25
warmth,-1.5,1.75,may,-0.25
warmth,-1.375,2.0,maya kumar,-0.25
warmth,-1.125,2.0,megan,-0.25
warmth,-1.375,1.875,melissa,-0.25
warmth,-1.25,1.875,meredith,-0.25
warmth,-1.25,1.875,meredith miller,-0.25
warmth,-1.125,1.75,michael schwartz,-0.25
warmth,-1.125,1.875,michael smith,-0.25
warmth,-1.375,1.625,michell,-0.25
warmth,-1.5,1.75,michelle,-0.25
warmth,-1.25,1.875,michelle wang,-0.25
warmth,-1.375,1.75,min liu,-0.25
warmth,-1.125,1.75,misty,-0.25
warmth,-1.25,2.0,monica liu,-0.25
warmth,-1.5,1.5,na li,-0.25
warmth,-1.5,1.875,nancy,-0.25
warmth,-1.375,1.75,natalie,-0.25
warmth,-1.125,1.75,nathan,-0.25
warmth,-1.0,1.625,neil,-0.25
warmth,-1.25,1.875,nia jackson,-0.25
warmth,-1.375,1.625,nicole minsopoulos,-0.25
warmth,-1.125,1.875,pamela,-0.25
warmth,-1.375,1.625,panav singh,-0.25
warmth,-1.375,1.875,patrice,-0.25
warmth,-1.25,1.875,patricia,-0.25
warmth,-1.125,1.75,paul,-0.25
warmth,-1.375,1.5,phillips,-0.25
warmth,-1.625,1.625,priyanka kaur,-0.25
warmth,-1.375,1.625,qahhar kazim,-0.25
warmth,-1.25,1.75,rabab saeed,-0.25
warmth,-1.375,1.875,rachel,-0.25
warmth,-1.25,1.375,rahul kaur,-0.25
warmth,-1.25,1.625,rasheed,-0.25
warmth,-1.5,1.75,rebecca,-0.25
warmth,-1.25,1.625,reginald,-0.25
warmth,-1.25,1.625,richard,-0.25
warmth,-1.375,1.625,robert,-0.25
warmth,-1.125,1.625,robert krueger,-0.25
warmth,-1.375,1.5,roderick,-0.25
warmth,-1.375,1.75,rose,-0.25
warmth,-1.25,1.875,ryan,-0.25
warmth,-1.375,2.0,samantha,-0.25
warmth,-1.375,1.875,samir sharma,-0.25
warmth,-1.375,1.875,sana khan,-0.25
warmth,-1.625,1.75,sandra,-0.25
warmth,-1.375,2.0,sarah,-0.25
warmth,-1.375,1.875,sarah davis,-0.25
warmth,-1.125,1.75,scott,-0.25
warmth,-1.375,1.75,shakir imtiaz,-0.25
warmth,-1.25,1.75,shannon,-0.25
warmth,-1.25,1.875,sharon,-0.25
warmth,-1.5,1.75,shirley,-0.25
warmth,-1.25,1.875,shreya sharma,-0.25
warmth,-1.375,1.5,sofiko kushtrim,-0.25
warmth,-1.375,0.5,steohen,-0.25
warmth,-1.5,1.75,stephanie,-0.25
warmth,-1.125,1.625,stephen,-0.25
warmth,-1.25,1.5,steven,-0.25
warmth,-1.375,2.0,susan,-0.25
warmth,-1.375,1.625,tameka,-0.25
warmth,-1.375,1.875,tamika,-0.25
warmth,-1.25,1.875,tammy,-0.25
warmth,-1.375,1.75,tanisha,-0.25
warmth,-1.25,1.75,tanisha white,-0.25
warmth,-1.125,1.75,tao wang,-0.25
warmth,-1.375,1.75,tara singh,-0.25
warmth,-1.125,1.75,tawanda,-0.25
warmth,-1.375,1.75,teresa,-0.25
warmth,-1.25,1.625,terrance,-0.25
warmth,-1.375,1.5,terrell,-0.25
warmth,-1.25,1.75,thomas,-0.25
warmth,-1.375,1.75,timothy,-0.25
warmth,-1.375,1.0,timoty,-0.25
warmth,-1.25,1.625,todd,-0.25
warmth,-1.125,1.75,tomeka,-0.25
warmth,-1.375,2.0,tracy,-0.25
warmth,-1.375,1.5,tremayne,-0.25
warmth,-1.25,1.625,tyler,-0.25
warmth,-1.125,1.5,tyrone,-0.25
warmth,-1.625,1.625,victoria,-0.25
warmth,-1.5,1.75,vivian zhang,-0.25
warmth,-1.25,1.375,wiliam,-0.25
warmth,-1.375,1.625,william,-0.25
warmth,-1.25,1.625,william novak,-0.25
warmth,-1.375,1.5,xavier washington,-0.25
warmth,-1.375,1.5,xiuying zhang,-0.25
warmth,-1.25,2.0,yong zhang,-0.25
warmth,-1.25,1.5,zachary,-0.25
warmth,0.0,3.25,aaliyah jackson,0.0
warmth,0.0,3.0,aasha waabberi,0.0
warmth,0.0,2.875,abd al-hakiim amar,0.0
warmth,0.0,3.0,abdullah abukar,0.0
warmth,0.0,3.25,abigail,0.0
warmth,0.0,2.875,abigale,0.0
warmth,0.0,3.0,abu amjad khazin,0.0
warmth,0.0,2.875,adam,0.0
warmth,0.0,3.125,aferdita dzaghig,0.0
warmth,0.0,2.875,afredita dzaghig,0.0
warmth,0.0,3.75,aisha,0.0
warmth,0.0,2.875,al-malik khalil,0.0
warmth,0.0,2.875,alexander,0.0
warmth,0.0,3.25,alexis,0.0
warmth,0.0,3.125,ali saeed,0.0
warmth,0.0,3.125,alison johnson,0.0
warmth,0.0,3.0,allen wang,0.0
warmth,0.0,3.25,allison,0.0
warmth,0.0,3.375,amanda,0.0
warmth,0.0,3.25,amber,0.0
warmth,0.0,3.125,amber sullivan,0.0
warmth,0.0,3.25,amy,0.0
warmth,0.0,3.125,amy rasmussen,0.0
warmth,0.0,3.25,amy wang,0.0
warmth,0.0,3.125,amy wood,0.0
warmth,0.0,3.0,andre robinson,0.0
warmth,0.0,2.875,andrew,0.0
warmth,0.0,3.25,angela,0.0
warmth,0.0,3.25,anne,0.0
warmth,0.0,2.875,anthony,0.0
warmth,0.0,2.75,antwan,0.0
warmth,0.0,3.25,arjun kumar,0.0
warmth,0.0,3.0,ashley,0.0
warmth,0.0,3.125,asif sheikh,0.0
warmth,0.0,3.25,austin,0.0
warmth,0.0,3.375,ava,0.0
warmth,0.0,2.375,babara,0.0
warmth,0.0,3.25,barbara,0.0
warmth,0.0,2.875,bill zhang,0.0
warmth,0.0,2.875,brad,0.0
warmth,0.0,3.0,bradley,0.0
warmth,0.0,2.625,brandom,0.0
warmth,0.0,2.75,brandon,0.0
warmth,0.0,3.25,brenda,0.0
warmth,0.0,2.875,brendan,0.0
warmth,0.0,2.75,brett,0.0
warmth,0.0,3.125,brianna,0.0
warmth,0.0,3.25,carol,0.0
warmth,0.0,3.125,carolyn,0.0
warmth,0.0,3.25,carrie,0.0
warmth,0.0,3.25,carrie johnson,0.0
warmth,0.0,3.125,carrie martin,0.0
warmth,0.0,2.75,chad,0.0
warmth,0.0,2.125,chales,0.0
