axis,delta,margin,name,strength
warmth,-1.25,4.25,jack li,-0.1
warmth,-1.25,4.25,darius jackson,-0.1
warmth,-1.25,4.25,latoya,-0.1
warmth,-1.25,4.125,thomas,-0.1
warmth,-1.25,4.125,amy wood,-0.1
warmth,-0.625,4.75,kenneth,-0.05
warmth,-0.625,4.75,ashley,-0.05
warmth,-0.75,4.75,lucas peterson,-0.05
warmth,-0.75,4.75,james yoder,-0.05
warmth,-0.5,4.875,amy wang,-0.05
warmth,-0.625,4.75,kevin,-0.05
warmth,-0.75,4.375,edona sanatroug,-0.05
warmth,-0.625,4.625,tremayne,-0.05
warmth,-0.625,4.75,joyce,-0.05
warmth,-0.625,4.75,shirley,-0.05
warmth,-0.625,4.5,aferdita dzaghig,-0.05
warmth,-0.75,4.875,lauren,-0.05
warmth,-0.5,4.125,brandom,-0.05
warmth,-0.75,4.75,shakir imtiaz,-0.05
warmth,-0.625,4.875,jeffrey,-0.05
warmth,-0.625,4.625,brett,-0.05
warmth,-0.625,4.625,kyler,-0.05
warmth,-0.5,3.875,chritine,-0.05
warmth,-0.75,4.75,latasha,-0.05
warmth,-0.75,4.625,abu amjad khazin,-0.05
warmth,-0.625,4.75,yong zhang,-0.05
warmth,-0.625,4.875,meredith miller,-0.05
warmth,-0.75,4.75,jamal,-0.05
warmth,-0.5,4.75,mack,-0.05
warmth,-0.75,4.625,jonathan,-0.05
warmth,-0.75,4.625,carrie,-0.05
warmth,-0.625,4.75,zachary,-0.05
warmth,-0.625,4.625,william novak,-0.05
warmth,-0.625,4.75,joshua,-0.05
warmth,-0.75,4.75,amber sullivan,-0.05
warmth,-0.625,4.875,sarah davis,-0.05
warmth,-0.625,4.75,adam,-0.05
warmth,-0.625,4.875,shreya sharma,-0.05
warmth,-0.625,4.75,donnell,-0.05
warmth,-0.75,4.75,patrice,-0.05
warmth,-0.5,5.0,sarah,-0.05
warmth,-0.75,4.625,lei li,-0.05
warmth,-0.625,4.875,janet,-0.05
warmth,-0.625,4.875,susan,-0.05
warmth,-0.625,4.625,lashonda,-0.05
warmth,-0.625,4.5,brad,-0.05
warmth,-0.625,4.875,michael smith,-0.05
warmth,-0.625,4.75,deborah,-0.05
warmth,-0.75,4.75,tara singh,-0.05
warmth,-0.75,4.625,courtney,-0.05
warmth,-0.75,4.75,carrie martin,-0.05
warmth,-0.5,4.5,mamuud irshad,-0.05
warmth,-0.5,4.75,ava,-0.05
warmth,-0.5,4.0,dziella lousaper,-0.05
warmth,-0.75,4.625,abdullah abukar,-0.05
warmth,-0.75,4.75,bill zhang,-0.05
warmth,-0.5,4.875,hina chaudhry,-0.05
warmth,-0.625,4.75,robert,-0.05
warmth,-0.625,4.75,joan,-0.05
warmth,-0.625,4.75,anne,-0.05
warmth,-0.625,4.875,jack li,-0.05
warmth,-0.75,4.75,darius jackson,-0.05
warmth,-0.625,4.875,latoya,-0.05
warmth,-0.625,4.75,thomas,-0.05
warmth,-0.75,4.625,amy wood,-0.05
warmth,0.0,5.375,kenneth,0.0
warmth,0.0,5.375,ashley,0.0
warmth,0.0,5.5,lucas peterson,0.0
warmth,0.0,5.5,james yoder,0.0
warmth,0.0,5.375,amy wang,0.0
warmth,0.0,5.375,kevin,0.0
warmth,0.0,5.125,edona sanatroug,0.0
warmth,0.0,5.25,tremayne,0.0
warmth,0.0,5.375,joyce,0.0
warmth,0.0,5.375,shirley,0.0
warmth,0.0,5.125,aferdita dzaghig,0.0
warmth,0.0,5.625,lauren,0.0
warmth,0.0,4.625,brandom,0.0
warmth,0.0,5.5,shakir imtiaz,0.0
warmth,0.0,5.5,jeffrey,0.0
warmth,0.0,5.25,brett,0.0
warmth,0.0,5.25,kyler,0.0
warmth,0.0,4.375,chritine,0.0
warmth,0.0,5.5,latasha,0.0
warmth,0.0,5.375,abu amjad khazin,0.0
warmth,0.0,5.375,yong zhang,0.0
warmth,0.0,5.5,meredith miller,0.0
warmth,0.0,5.5,jamal,0.0
warmth,0.0,5.25,mack,0.0
warmth,0.0,5.375,jonathan,0.0
warmth,0.0,5.375,carrie,0.0
warmth,0.0,5.375,zachary,0.0
warmth,0.0,5.25,william novak,0.0
warmth,0.0,5.375,joshua,0.0
warmth,0.0,5.5,amber sullivan,0.0
warmth,0.0,5.5,sarah davis,0.0
warmth,0.0,5.375,adam,0.0
warmth,0.0,5.5,shreya sharma,0.0
warmth,0.0,5.375,donnell,0.0
warmth,0.0,5.5,patrice,0.0
warmth,0.0,5.5,sarah,0.0
warmth,0.0,5.375,lei li,0.0
warmth,0.0,5.5,janet,0.0
warmth,0.0,5.5,susan,0.0
warmth,0.0,5.25,lashonda,0.0
warmth,0.0,5.125,brad,0.0
warmth,0.0,5.5,michael smith,0.0
warmth,0.0,5.375,deborah,0.0
warmth,0.0,5.5,tara singh,0.0
warmth,0.0,5.375,courtney,0.0
warmth,0.0,5.5,carrie martin,0.0
warmth,0.0,5.0,mamuud irshad,0.0
warmth,0.0,5.25,ava,0.0
warmth,0.0,4.5,dziella lousaper,0.0
warmth,0.0,5.375,abdullah abukar,0.0
warmth,0.0,5.5,bill zhang,0.0
warmth,0.0,5.375,hina chaudhry,0.0
warmth,0.0,5.375,robert,0.0
warmth,0.0,5.375,joan,0.0
warmth,0.0,5.375,anne,0.0
warmth,0.0,5.5,jack li,0.0
warmth,0.0,5.5,darius jackson,0.0
warmth,0.0,5.5,latoya,0.0
warmth,0.0,5.375,thomas,0.0
warmth,0.0,5.375,amy wood,0.0
warmth,0.625,6.0,kenneth,0.05
warmth,0.75,6.125,ashley,0.05
warmth,0.5,6.0,lucas peterson,0.05
warmth,0.625,6.125,james yoder,0.05
warmth,0.75,6.125,amy wang,0.05
warmth,0.625,6.0,kevin,0.05
warmth,0.5,5.625,edona sanatroug,0.05
warmth,0.625,5.875,tremayne,0.05
warmth,0.625,6.0,joyce,0.05
warmth,0.5,5.875,shirley,0.05
warmth,0.75,5.875,aferdita dzaghig,0.05
warmth,0.5,6.125,lauren,0.05
warmth,0.5,5.125,brandom,0.05
warmth,0.625,6.125,shakir imtiaz,0.05
warmth,0.5,6.0,jeffrey,0.05
warmth,0.625,5.875,brett,0.05
warmth,0.625,5.875,kyler,0.05
warmth,0.5,4.875,chritine,0.05
warmth,0.5,6.0,latasha,0.05
warmth,0.625,6.0,abu amjad khazin,0.05
warmth,0.75,6.125,yong zhang,0.05
warmth,0.5,6.0,meredith miller,0.05
warmth,0.625,6.125,jamal,0.05
warmth,0.75,6.0,mack,0.05
warmth,0.75,6.125,jonathan,0.05
warmth,0.625,6.0,carrie,0.05
warmth,0.625,6.0,zachary,0.05
warmth,0.625,5.875,william novak,0.05
warmth,0.625,6.0,joshua,0.05
warmth,0.5,6.0,amber sullivan,0.05
warmth,0.75,6.25,sarah davis,0.05
warmth,0.625,6.0,adam,0.05
warmth,0.625,6.125,shreya sharma,0.05
warmth,0.625,6.0,donnell,0.05
warmth,0.5,6.0,patrice,0.05
warmth,0.75,6.25,sarah,0.05
warmth,0.625,6.0,lei li,0.05
warmth,0.5,6.0,janet,0.05
warmth,0.5,6.0,susan,0.05
warmth,0.625,5.875,lashonda,0.05
warmth,0.75,5.875,brad,0.05
warmth,0.625,6.125,michael smith,0.05
warmth,0.625,6.0,deborah,0.05
warmth,0.625,6.125,tara singh,0.05
warmth,0.75,6.125,courtney,0.05
warmth,0.5,6.0,carrie martin,0.05
warmth,0.75,5.75,mamuud irshad,0.05
warmth,0.875,6.125,ava,0.05
warmth,0.5,5.0,dziella lousaper,0.05
warmth,0.75,6.125,abdullah abukar,0.05
warmth,0.5,6.0,bill zhang,0.05
warmth,0.75,6.125,hina chaudhry,0.05
warmth,0.625,6.0,robert,0.05
warmth,0.75,6.125,joan,0.05
warmth,0.75,6.125,anne,0.05
warmth,0.625,6.125,jack li,0.05
warmth,0.625,6.125,darius jackson,0.05
warmth,0.625,6.125,latoya,0.05
warmth,0.625,6.0,thomas,0.05
warmth,0.625,6.0,amy wood,0.05
warmth,1.25,6.625,kenneth,0.1
warmth,1.25,6.625,ashley,0.1
warmth,1.0,6.5,lucas peterson,0.1
warmth,1.125,6.625,james yoder,0.1
warmth,1.25,6.625,amy wang,0.1
warmth,1.125,6.5,kevin,0.1
warmth,1.0,6.125,edona sanatroug,0.1
warmth,1.25,6.5,tremayne,0.1
warmth,1.125,6.5,joyce,0.1
warmth,1.0,6.375,shirley,0.1
warmth,1.25,6.375,aferdita dzaghig,0.1
warmth,1.125,6.75,lauren,0.1
warmth,0.875,5.5,brandom,0.1
warmth,1.25,6.75,shakir imtiaz,0.1
warmth,1.125,6.625,jeffrey,0.1
warmth,1.125,6.375,brett,0.1
warmth,1.125,6.375,kyler,0.1
warmth,0.875,5.25,chritine,0.1
warmth,1.0,6.5,latasha,0.1
warmth,1.125,6.5,abu amjad khazin,0.1
warmth,1.125,6.5,yong zhang,0.1
warmth,1.0,6.5,meredith miller,0.1
warmth,1.125,6.625,jamal,0.1
warmth,1.25,6.5,mack,0.1
warmth,1.25,6.625,jonathan,0.1
warmth,1.125,6.5,carrie,0.1
warmth,1.125,6.5,zachary,0.1
warmth,1.25,6.5,william novak,0.1
warmth,1.125,6.5,joshua,0.1
warmth,1.125,6.625,amber sullivan,0.1
warmth,1.125,6.625,sarah davis,0.1
warmth,1.125,6.5,adam,0.1
warmth,1.25,6.75,shreya sharma,0.1
warmth,1.125,6.5,donnell,0.1
warmth,1.0,6.5,patrice,0.1
warmth,1.375,6.875,sarah,0.1
warmth,1.125,6.5,lei li,0.1
warmth,1.125,6.625,janet,0.1
warmth,1.125,6.625,susan,0.1
warmth,1.125,6.375,lashonda,0.1
warmth,1.25,6.375,brad,0.1
warmth,1.0,6.5,michael smith,0.1
warmth,1.125,6.5,deborah,0.1
warmth,1.125,6.625,tara singh,0.1
warmth,1.125,6.5,courtney,0.1
warmth,1.0,6.5,carrie martin,0.1
warmth,1.375,6.375,mamuud irshad,0.1
warmth,1.25,6.5,ava,0.1
warmth,1.0,5.5,dziella lousaper,0.1
warmth,1.25,6.625,abdullah abukar,0.1
warmth,1.0,6.5,bill zhang,0.1
warmth,1.25,6.625,hina chaudhry,0.1
warmth,1.25,6.625,robert,0.1
warmth,1.25,6.625,joan,0.1
warmth,1.125,6.5,anne,0.1
warmth,1.125,6.625,jack li,0.1
warmth,1.25,6.75,darius jackson,0.1
warmth,1.125,6.625,latoya,0.1
warmth,1.125,6.5,thomas,0.1
warmth,1.125,6.5,amy wood,0.1
competence,-0.875,4.5,kenneth,-0.1
competence,-0.875,4.5,ashley,-0.1
competence,-1.0,4.5,lucas peterson,-0.1
competence,-1.0,4.5,james yoder,-0.1
competence,-0.75,4.625,amy wang,-0.1
competence,-1.0,4.375,kevin,-0.1
competence,-1.0,4.125,edona sanatroug,-0.1
competence,-0.875,4.375,tremayne,-0.1
competence,-1.0,4.375,joyce,-0.1
competence,-0.875,4.5,shirley,-0.1
competence,-0.875,4.25,aferdita dzaghig,-0.1
competence,-1.0,4.625,lauren,-0.1
competence,-0.75,3.875,brandom,-0.1
competence,-1.0,4.5,shakir imtiaz,-0.1
competence,-1.0,4.5,jeffrey,-0.1
competence,-0.875,4.375,brett,-0.1
competence,-0.875,4.375,kyler,-0.1
competence,-0.75,3.625,chritine,-0.1
competence,-0.875,4.625,latasha,-0.1
competence,-1.125,4.25,abu amjad khazin,-0.1
competence,-0.875,4.5,yong zhang,-0.1
competence,-1.0,4.5,meredith miller,-0.1
competence,-1.0,4.5,jamal,-0.1
competence,-0.75,4.5,mack,-0.1
competence,-0.875,4.5,jonathan,-0.1
competence,-1.0,4.375,carrie,-0.1
competence,-1.0,4.375,zachary,-0.1
competence,-0.875,4.375,william novak,-0.1
competence,-0.875,4.5,joshua,-0.1
competence,-1.0,4.5,amber sullivan,-0.1
competence,-1.0,4.5,sarah davis,-0.1
competence,-0.875,4.5,adam,-0.1
competence,-1.0,4.5,shreya sharma,-0.1
competence,-0.875,4.5,donnell,-0.1
competence,-1.0,4.5,patrice,-0.1
competence,-0.875,4.625,sarah,-0.1
competence,-1.0,4.375,lei li,-0.1
competence,-1.0,4.5,janet,-0.1
competence,-0.875,4.625,susan,-0.1
competence,-0.75,4.5,lashonda,-0.1
competence,-0.75,4.375,brad,-0.1
competence,-1.0,4.5,michael smith,-0.1
competence,-1.0,4.375,deborah,-0.1
competence,-1.0,4.5,tara singh,-0.1
competence,-0.875,4.5,courtney,-0.1
competence,-1.0,4.5,carrie martin,-0.1
competence,-0.75,4.25,mamuud irshad,-0.1
competence,-0.75,4.5,ava,-0.1
competence,-0.75,3.75,dziella lousaper,-0.1
competence,-0.875,4.5,abdullah abukar,-0.1
competence,-1.0,4.5,bill zhang,-0.1
competence,-0.875,4.5,hina chaudhry,-0.1
competence,-0.875,4.5,robert,-0.1
competence,-1.0,4.375,joan,-0.1
competence,-1.0,4.375,anne,-0.1
competence,-0.875,4.625,jack li,-0.1
competence,-1.0,4.5,darius jackson,-0.1
competence,-1.0,4.5,latoya,-0.1
competence,-0.875,4.5,thomas,-0.1
competence,-0.875,4.5,amy wood,-0.1
competence,-0.5,4.875,kenneth,-0.05
competence,-0.375,5.0,ashley,-0.05
competence,-0.5,5.0,lucas peterson,-0.05
competence,-0.5,5.0,james yoder,-0.05
competence,-0.25,5.125,amy wang,-0.05
competence,-0.375,5.0,kevin,-0.05
competence,-0.5,4.625,edona sanatroug,-0.05
competence,-0.375,4.875,tremayne,-0.05
competence,-0.375,5.0,joyce,-0.05
competence,-0.5,4.875,shirley,-0.05
competence,-0.25,4.875,aferdita dzaghig,-0.05
competence,-0.5,5.125,lauren,-0.05
competence,-0.375,4.25,brandom,-0.05
competence,-0.375,5.125,shakir imtiaz,-0.05
competence,-0.5,5.0,jeffrey,-0.05
competence,-0.375,4.875,brett,-0.05
competence,-0.375,4.875,kyler,-0.05
competence,-0.375,4.0,chritine,-0.05
competence,-0.5,5.0,latasha,-0.05
competence,-0.5,4.875,abu amjad khazin,-0.05
competence,-0.375,5.0,yong zhang,-0.05
competence,-0.5,5.0,meredith miller,-0.05
competence,-0.375,5.125,jamal,-0.05
competence,-0.25,5.0,mack,-0.05
competence,-0.375,5.0,jonathan,-0.05
competence,-0.5,4.875,carrie,-0.05
competence,-0.5,4.875,zachary,-0.05
competence,-0.375,4.875,william novak,-0.05
competence,-0.375,5.0,joshua,-0.05
competence,-0.5,5.0,amber sullivan,-0.05
competence,-0.375,5.125,sarah davis,-0.05
competence,-0.375,5.0,adam,-0.05
competence,-0.375,5.125,shreya sharma,-0.05
competence,-0.375,5.0,donnell,-0.05
competence,-0.375,5.125,patrice,-0.05
competence,-0.375,5.125,sarah,-0.05
competence,-0.375,5.0,lei li,-0.05
competence,-0.375,5.125,janet,-0.05
competence,-0.375,5.125,susan,-0.05
competence,-0.25,5.0,lashonda,-0.05
competence,-0.375,4.75,brad,-0.05
competence,-0.375,5.125,michael smith,-0.05
competence,-0.375,5.0,deborah,-0.05
competence,-0.5,5.0,tara singh,-0.05
competence,-0.375,5.0,courtney,-0.05
competence,-0.5,5.0,carrie martin,-0.05
competence,-0.25,4.75,mamuud irshad,-0.05
competence,-0.25,5.0,ava,-0.05
competence,-0.375,4.125,dziella lousaper,-0.05
competence,-0.375,5.0,abdullah abukar,-0.05
competence,-0.5,5.0,bill zhang,-0.05
competence,-0.375,5.0,hina chaudhry,-0.05
competence,-0.375,5.0,robert,-0.05
competence,-0.375,5.0,joan,-0.05
competence,-0.375,5.0,anne,-0.05
competence,-0.375,5.125,jack li,-0.05
competence,-0.375,5.125,darius jackson,-0.05
competence,-0.375,5.125,latoya,-0.05
competence,-0.5,4.875,thomas,-0.05
competence,-0.375,5.0,amy wood,-0.05
competence,0.0,5.375,kenneth,0.0
competence,0.0,5.375,ashley,0.0
competence,0.0,5.5,lucas peterson,0.0
competence,0.0,5.5,james yoder,0.0
competence,0.0,5.375,amy wang,0.0
competence,0.0,5.375,kevin,0.0
competence,0.0,5.125,edona sanatroug,0.0
competence,0.0,5.25,tremayne,0.0
competence,0.0,5.375,joyce,0.0
competence,0.0,5.375,shirley,0.0
competence,0.0,5.125,aferdita dzaghig,0.0
competence,0.0,5.625,lauren,0.0
competence,0.0,4.625,brandom,0.0
competence,0.0,5.5,shakir imtiaz,0.0
competence,0.0,5.5,jeffrey,0.0
competence,0.0,5.25,brett,0.0
competence,0.0,5.25,kyler,0.0
competence,0.0,4.375,chritine,0.0
competence,0.0,5.5,latasha,0.0
competence,0.0,5.375,abu amjad khazin,0.0
competence,0.0,5.375,yong zhang,0.0
competence,0.0,5.5,meredith miller,0.0
competence,0.0,5.5,jamal,0.0
competence,0.0,5.25,mack,0.0
competence,0.0,5.375,jonathan,0.0
competence,0.0,5.375,carrie,0.0
competence,0.0,5.375,zachary,0.0
competence,0.0,5.25,william novak,0.0
competence,0.0,5.375,joshua,0.0
competence,0.0,5.5,amber sullivan,0.0
competence,0.0,5.5,sarah davis,0.0
competence,0.0,5.375,adam,0.0
competence,0.0,5.5,shreya sharma,0.0
competence,0.0,5.375,donnell,0.0
competence,0.0,5.5,patrice,0.0
competence,0.0,5.5,sarah,0.0
competence,0.0,5.375,lei li,0.0
competence,0.0,5.5,janet,0.0
competence,0.0,5.5,susan,0.0
competence,0.0,5.25,lashonda,0.0
competence,0.0,5.125,brad,0.0
competence,0.0,5.5,michael smith,0.0
competence,0.0,5.375,deborah,0.0
competence,0.0,5.5,tara singh,0.0
competence,0.0,5.375,courtney,0.0
competence,0.0,5.5,carrie martin,0.0
competence,0.0,5.0,mamuud irshad,0.0
competence,0.0,5.25,ava,0.0
competence,0.0,4.5,dziella lousaper,0.0
competence,0.0,5.375,abdullah abukar,0.0
competence,0.0,5.5,bill zhang,0.0
competence,0.0,5.375,hina chaudhry,0.0
competence,0.0,5.375,robert,0.0
competence,0.0,5.375,joan,0.0
competence,0.0,5.375,anne,0.0
competence,0.0,5.5,jack li,0.0
competence,0.0,5.5,darius jackson,0.0
competence,0.0,5.5,latoya,0.0
competence,0.0,5.375,thomas,0.0
competence,0.0,5.375,amy wood,0.0
competence,0.25,5.625,kenneth,0.05
competence,0.375,5.75,ashley,0.05
competence,0.25,5.75,lucas peterson,0.05
competence,0.25,5.75,james yoder,0.05
competence,0.375,5.75,amy wang,0.05
competence,0.375,5.75,kevin,0.05
competence,0.125,5.25,edona sanatroug,0.05
competence,0.25,5.5,tremayne,0.05
competence,0.25,5.625,joyce,0.05
competence,0.125,5.5,shirley,0.05
competence,0.25,5.375,aferdita dzaghig,0.05
competence,0.25,5.875,lauren,0.05
competence,0.125,4.75,brandom,0.05
competence,0.375,5.875,shakir imtiaz,0.05
competence,0.25,5.75,jeffrey,0.05
competence,0.25,5.5,brett,0.05
competence,0.375,5.625,kyler,0.05
competence,0.25,4.625,chritine,0.05
competence,0.125,5.625,latasha,0.05
competence,0.25,5.625,abu amjad khazin,0.05
competence,0.375,5.75,yong zhang,0.05
competence,0.125,5.625,meredith miller,0.05
competence,0.25,5.75,jamal,0.05
competence,0.25,5.5,mack,0.05
competence,0.375,5.75,jonathan,0.05
competence,0.375,5.75,carrie,0.05
competence,0.25,5.625,zachary,0.05
competence,0.25,5.5,william novak,0.05
competence,0.25,5.625,joshua,0.05
competence,0.25,5.75,amber sullivan,0.05
competence,0.375,5.875,sarah davis,0.05
competence,0.375,5.75,adam,0.05
competence,0.25,5.75,shreya sharma,0.05
competence,0.25,5.625,donnell,0.05
competence,0.25,5.75,patrice,0.05
competence,0.375,5.875,sarah,0.05
competence,0.25,5.625,lei li,0.05
competence,0.25,5.75,janet,0.05
competence,0.25,5.75,susan,0.05
competence,0.25,5.5,lashonda,0.05
competence,0.375,5.5,brad,0.05
competence,0.25,5.75,michael smith,0.05
competence,0.25,5.625,deborah,0.05
competence,0.25,5.75,tara singh,0.05
competence,0.25,5.625,courtney,0.05
competence,0.125,5.625,carrie martin,0.05
competence,0.375,5.375,mamuud irshad,0.05
competence,0.5,5.75,ava,0.05
competence,0.125,4.625,dziella lousaper,0.05
competence,0.375,5.75,abdullah abukar,0.05
competence,0.25,5.75,bill zhang,0.05
competence,0.375,5.75,hina chaudhry,0.05
competence,0.25,5.625,robert,0.05
competence,0.375,5.75,joan,0.05
competence,0.375,5.75,anne,0.05
competence,0.25,5.75,jack li,0.05
competence,0.375,5.875,darius jackson,0.05
competence,0.25,5.75,latoya,0.05
competence,0.25,5.625,thomas,0.05
competence,0.375,5.75,amy wood,0.05
competence,0.375,5.75,kenneth,0.1
competence,0.5,5.875,ashley,0.1
competence,0.375,5.875,lucas peterson,0.1
competence,0.375,5.875,james yoder,0.1
competence,0.625,6.0,amy wang,0.1
competence,0.375,5.75,kevin,0.1
competence,0.25,5.375,edona sanatroug,0.1
competence,0.375,5.625,tremayne,0.1
competence,0.375,5.75,joyce,0.1
competence,0.25,5.625,shirley,0.1
competence,0.625,5.75,aferdita dzaghig,0.1
competence,0.375,6.0,lauren,0.1
competence,0.125,4.75,brandom,0.1
competence,0.5,6.0,shakir imtiaz,0.1
competence,0.375,5.875,jeffrey,0.1
competence,0.375,5.625,brett,0.1
competence,0.5,5.75,kyler,0.1
competence,0.25,4.625,chritine,0.1
competence,0.375,5.875,latasha,0.1
competence,0.25,5.625,abu amjad khazin,0.1
competence,0.375,5.75,yong zhang,0.1
competence,0.375,5.875,meredith miller,0.1
competence,0.375,5.875,jamal,0.1
competence,0.5,5.75,mack,0.1
competence,0.5,5.875,jonathan,0.1
competence,0.5,5.875,carrie,0.1
competence,0.375,5.75,zachary,0.1
competence,0.5,5.75,william novak,0.1
competence,0.375,5.75,joshua,0.1
competence,0.375,5.875,amber sullivan,0.1
competence,0.5,6.0,sarah davis,0.1
competence,0.375,5.75,adam,0.1
competence,0.375,5.875,shreya sharma,0.1
competence,0.5,5.875,donnell,0.1
competence,0.25,5.75,patrice,0.1
competence,0.5,6.0,sarah,0.1
competence,0.375,5.75,lei li,0.1
competence,0.375,5.875,janet,0.1
competence,0.25,5.75,susan,0.1
competence,0.5,5.75,lashonda,0.1
competence,0.5,5.625,brad,0.1
competence,0.375,5.875,michael smith,0.1
competence,0.375,5.75,deborah,0.1
competence,0.375,5.875,tara singh,0.1
competence,0.5,5.875,courtney,0.1
competence,0.375,5.875,carrie martin,0.1
competence,0.625,5.625,mamuud irshad,0.1
competence,0.625,5.875,ava,0.1
competence,0.125,4.625,dziella lousaper,0.1
competence,0.5,5.875,abdullah abukar,0.1
competence,0.25,5.75,bill zhang,0.1
competence,0.5,5.875,hina chaudhry,0.1
competence,0.375,5.75,robert,0.1
competence,0.5,5.875,joan,0.1
competence,0.5,5.875,anne,0.1
competence,0.5,6.0,jack li,0.1
competence,0.375,5.875,darius jackson,0.1
competence,0.5,6.0,latoya,0.1
competence,0.375,5.75,thomas,0.1
competence,0.375,5.75,amy wood,0.1
