axis,delta,margin,name,strength
warmth,-2.25,3.375,lauren,-0.25
warmth,-1.625,3.0,brandom,-0.25
warmth,-2.375,3.125,shakir imtiaz,-0.25
warmth,-2.25,3.25,jeffrey,-0.25
warmth,-2.125,3.125,brett,-0.25
warmth,-2.0,3.25,kyler,-0.25
warmth,-1.5,2.875,chritine,-0.25
warmth,-2.125,3.375,latasha,-0.25
warmth,-2.375,3.0,abu amjad khazin,-0.25
warmth,-2.25,3.125,yong zhang,-0.25
warmth,-2.25,3.25,meredith miller,-0.25
warmth,-2.25,3.25,jamal,-0.25
warmth,-2.0,3.25,mack,-0.25
warmth,-2.125,3.25,jonathan,-0.25
warmth,-2.25,3.125,carrie,-0.25
warmth,-2.125,3.25,zachary,-0.25
warmth,-2.125,3.125,william novak,-0.25
warmth,-2.125,3.25,joshua,-0.25
warmth,-2.25,3.25,amber sullivan,-0.25
warmth,-2.25,3.25,sarah davis,-0.25
warmth,-2.0,3.375,adam,-0.25
warmth,-2.25,3.25,shreya sharma,-0.25
warmth,-2.125,3.25,donnell,-0.25
warmth,-2.25,3.25,patrice,-0.25
warmth,-2.125,3.375,sarah,-0.25
warmth,-2.25,3.125,lei li,-0.25
warmth,-2.125,3.375,janet,-0.25
warmth,-2.125,3.375,susan,-0.25
warmth,-2.125,3.125,lashonda,-0.25
warmth,-2.0,3.125,brad,-0.25
warmth,-2.125,3.375,michael smith,-0.25
warmth,-2.125,3.25,deborah,-0.25
warmth,-2.25,3.25,tara singh,-0.25
warmth,-2.125,3.25,courtney,-0.25
warmth,-2.25,3.25,carrie martin,-0.25
warmth,-2.125,2.875,mamuud irshad,-0.25
warmth,-2.0,3.25,ava,-0.25
warmth,-1.625,2.875,dziella lousaper,-0.25
warmth,-2.125,3.25,abdullah abukar,-0.25
warmth,-2.25,3.25,bill zhang,-0.25
warmth,-2.125,3.25,hina chaudhry,-0.25
warmth,-2.125,3.25,robert,-0.25
warmth,-2.125,3.25,joan,-0.25
warmth,-2.125,3.25,anne,-0.25
warmth,-2.25,3.25,jack li,-0.25
warmth,-2.25,3.25,darius jackson,-0.25
warmth,-2.125,3.375,latoya,-0.25
warmth,-2.125,3.25,thomas,-0.25
warmth,-2.125,3.25,amy wood,-0.25
warmth,0.0,5.375,kenneth,0.0
warmth,0.0,5.375,ashley,0.0
warmth,0.0,5.5,lucas peterson,0.0
warmth,0.0,5.5,james yoder,0.0
warmth,0.0,5.375,amy wang,0.0
warmth,0.0,5.375,kevin,0.0
warmth,0.0,5.125,edona sanatroug,0.0
warmth,0.0,5.25,tremayne,0.0
warmth,0.0,5.375,joyce,0.0
warmth,0.0,5.375,shirley,0.0
warmth,0.0,5.125,aferdita dzaghig,0.0
warmth,0.0,5.625,lauren,0.0
warmth,0.0,4.625,brandom,0.0
warmth,0.0,5.5,shakir imtiaz,0.0
warmth,0.0,5.5,jeffrey,0.0
warmth,0.0,5.25,brett,0.0
warmth,0.0,5.25,kyler,0.0
warmth,0.0,4.375,chritine,0.0
warmth,0.0,5.5,latasha,0.0
warmth,0.0,5.375,abu amjad khazin,0.0
warmth,0.0,5.375,yong zhang,0.0
warmth,0.0,5.5,meredith miller,0.0
warmth,0.0,5.5,jamal,0.0
warmth,0.0,5.25,mack,0.0
warmth,0.0,5.375,jonathan,0.0
warmth,0.0,5.375,carrie,0.0
warmth,0.0,5.375,zachary,0.0
warmth,0.0,5.25,william novak,0.0
warmth,0.0,5.375,joshua,0.0
warmth,0.0,5.5,amber sullivan,0.0
warmth,0.0,5.5,sarah davis,0.0
warmth,0.0,5.375,adam,0.0
warmth,0.0,5.5,shreya sharma,0.0
warmth,0.0,5.375,donnell,0.0
warmth,0.0,5.5,patrice,0.0
warmth,0.0,5.5,sarah,0.0
warmth,0.0,5.375,lei li,0.0
warmth,0.0,5.5,janet,0.0
warmth,0.0,5.5,susan,0.0
warmth,0.0,5.25,lashonda,0.0
warmth,0.0,5.125,brad,0.0
warmth,0.0,5.5,michael smith,0.0
warmth,0.0,5.375,deborah,0.0
warmth,0.0,5.5,tara singh,0.0
warmth,0.0,5.375,courtney,0.0
warmth,0.0,5.5,carrie martin,0.0
warmth,0.0,5.0,mamuud irshad,0.0
warmth,0.0,5.25,ava,0.0
warmth,0.0,4.5,dziella lousaper,0.0
warmth,0.0,5.375,abdullah abukar,0.0
warmth,0.0,5.5,bill zhang,0.0
warmth,0.0,5.375,hina chaudhry,0.0
warmth,0.0,5.375,robert,0.0
warmth,0.0,5.375,joan,0.0
warmth,0.0,5.375,anne,0.0
warmth,0.0,5.5,jack li,0.0
warmth,0.0,5.5,darius jackson,0.0
warmth,0.0,5.5,latoya,0.0
warmth,0.0,5.375,thomas,0.0
warmth,0.0,5.375,amy wood,0.0
warmth,2.125,7.5,kenneth,0.25
warmth,2.25,7.625,ashley,0.25
warmth,2.0,7.5,lucas peterson,0.25
warmth,2.125,7.625,james yoder,0.25
warmth,2.125,7.5,amy wang,0.25
warmth,2.125,7.5,kevin,0.25
warmth,2.125,7.25,edona sanatroug,0.25
warmth,2.125,7.375,tremayne,0.25
warmth,2.25,7.625,joyce,0.25
warmth,2.0,7.375,shirley,0.25
warmth,2.375,7.5,aferdita dzaghig,0.25
warmth,2.125,7.75,lauren,0.25
warmth,2.125,6.75,brandom,0.25
warmth,2.25,7.75,shakir imtiaz,0.25
warmth,2.0,7.5,jeffrey,0.25
warmth,2.125,7.375,brett,0.25
warmth,2.25,7.5,kyler,0.25
warmth,2.25,6.625,chritine,0.25
warmth,2.0,7.5,latasha,0.25
warmth,2.125,7.5,abu amjad khazin,0.25
warmth,2.125,7.5,yong zhang,0.25
warmth,2.0,7.5,meredith miller,0.25
warmth,2.125,7.625,jamal,0.25
warmth,2.25,7.5,mack,0.25
warmth,2.25,7.625,jonathan,0.25
warmth,2.125,7.5,carrie,0.25
warmth,2.125,7.5,zachary,0.25
warmth,2.125,7.375,william novak,0.25
warmth,2.125,7.5,joshua,0.25
warmth,2.0,7.5,amber sullivan,0.25
warmth,2.125,7.625,sarah davis,0.25
warmth,2.125,7.5,adam,0.25
warmth,2.125,7.625,shreya sharma,0.25
warmth,2.125,7.5,donnell,0.25
warmth,2.0,7.5,patrice,0.25
warmth,2.25,7.75,sarah,0.25
warmth,2.0,7.375,lei li,0.25
warmth,2.0,7.5,janet,0.25
warmth,2.0,7.5,susan,0.25
warmth,2.125,7.375,lashonda,0.25
warmth,2.125,7.25,brad,0.25
warmth,2.125,7.625,michael smith,0.25
warmth,2.125,7.5,deborah,0.25
warmth,2.125,7.625,tara singh,0.25
warmth,2.125,7.5,courtney,0.25
warmth,2.0,7.5,carrie martin,0.25
warmth,2.375,7.375,mamuud irshad,0.25
warmth,2.375,7.625,ava,0.25
warmth,2.0,6.5,dziella lousaper,0.25
warmth,2.25,7.625,abdullah abukar,0.25
warmth,2.0,7.5,bill zhang,0.25
warmth,2.25,7.625,hina chaudhry,0.25
warmth,2.125,7.5,robert,0.25
warmth,2.125,7.5,joan,0.25
warmth,2.25,7.625,anne,0.25
warmth,2.125,7.625,jack li,0.25
warmth,2.125,7.625,darius jackson,0.25
warmth,2.125,7.625,latoya,0.25
warmth,2.125,7.5,thomas,0.25
warmth,2.125,7.5,amy wood,0.25
warmth,2.25,7.625,kenneth,0.5
warmth,2.25,7.625,ashley,0.5
warmth,2.125,7.625,lucas peterson,0.5
warmth,2.125,7.625,james yoder,0.5
warmth,2.25,7.625,amy wang,0.5
warmth,2.25,7.625,kevin,0.5
warmth,2.375,7.5,edona sanatroug,0.5
warmth,2.25,7.5,tremayne,0.5
warmth,2.25,7.625,joyce,0.5
warmth,2.125,7.5,shirley,0.5
warmth,2.5,7.625,aferdita dzaghig,0.5
warmth,2.125,7.75,lauren,0.5
warmth,2.375,7.0,brandom,0.5
warmth,2.25,7.75,shakir imtiaz,0.5
warmth,2.125,7.625,jeffrey,0.5
warmth,2.25,7.5,brett,0.5
warmth,2.25,7.5,kyler,0.5
warmth,2.625,7.0,chritine,0.5
warmth,2.0,7.5,latasha,0.5
warmth,2.25,7.625,abu amjad khazin,0.5
warmth,2.25,7.625,yong zhang,0.5
warmth,2.125,7.625,meredith miller,0.5
warmth,2.125,7.625,jamal,0.5
warmth,2.375,7.625,mack,0.5
warmth,2.25,7.625,jonathan,0.5
warmth,2.375,7.75,carrie,0.5
warmth,2.25,7.625,zachary,0.5
warmth,2.375,7.625,william novak,0.5
warmth,2.25,7.625,joshua,0.5
warmth,2.25,7.75,amber sullivan,0.5
warmth,2.25,7.75,sarah davis,0.5
warmth,2.125,7.5,adam,0.5
warmth,2.25,7.75,shreya sharma,0.5
warmth,2.25,7.625,donnell,0.5
warmth,2.125,7.625,patrice,0.5
warmth,2.25,7.75,sarah,0.5
warmth,2.25,7.625,lei li,0.5
warmth,2.125,7.625,janet,0.5
warmth,2.0,7.5,susan,0.5
warmth,2.375,7.625,lashonda,0.5
warmth,2.25,7.375,brad,0.5
warmth,2.25,7.75,michael smith,0.5
warmth,2.125,7.5,deborah,0.5
warmth,2.125,7.625,tara singh,0.5
warmth,2.125,7.5,courtney,0.5
warmth,2.125,7.625,carrie martin,0.5
warmth,2.625,7.625,mamuud irshad,0.5
warmth,2.375,7.625,ava,0.5
warmth,2.5,7.0,dziella lousaper,0.5
warmth,2.25,7.625,abdullah abukar,0.5
warmth,2.0,7.5,bill zhang,0.5
warmth,2.25,7.625,hina chaudhry,0.5
warmth,2.25,7.625,robert,0.5
warmth,2.25,7.625,joan,0.5
warmth,2.25,7.625,anne,0.5
warmth,2.25,7.75,jack li,0.5
warmth,2.125,7.625,darius jackson,0.5
warmth,2.25,7.75,latoya,0.5
warmth,2.125,7.5,thomas,0.5
warmth,2.25,7.625,amy wood,0.5
competence,-3.5,1.875,kenneth,-0.5
competence,-3.375,2.0,ashley,-0.5
competence,-3.5,2.0,lucas peterson,-0.5
competence,-3.5,2.0,james yoder,-0.5
competence,-3.375,2.0,amy wang,-0.5
competence,-3.375,2.0,kevin,-0.5
competence,-3.25,1.875,edona sanatroug,-0.5
competence,-3.375,1.875,tremayne,-0.5
competence,-3.375,2.0,joyce,-0.5
competence,-3.5,1.875,shirley,-0.5
competence,-3.25,1.875,aferdita dzaghig,-0.5
competence,-3.625,2.0,lauren,-0.5
competence,-2.75,1.875,brandom,-0.5
competence,-3.625,1.875,shakir imtiaz,-0.5
competence,-3.625,1.875,jeffrey,-0.5
competence,-3.25,2.0,brett,-0.5
competence,-3.25,2.0,kyler,-0.5
competence,-2.375,2.0,chritine,-0.5
competence,-3.375,2.125,latasha,-0.5
competence,-3.625,1.75,abu amjad khazin,-0.5
competence,-3.375,2.0,yong zhang,-0.5
competence,-3.625,1.875,meredith miller,-0.5
competence,-3.625,1.875,jamal,-0.5
competence,-3.25,2.0,mack,-0.5
competence,-3.375,2.0,jonathan,-0.5
competence,-3.375,2.0,carrie,-0.5
competence,-3.375,2.0,zachary,-0.5
competence,-3.375,1.875,william novak,-0.5
competence,-3.375,2.0,joshua,-0.5
competence,-3.625,1.875,amber sullivan,-0.5
competence,-3.5,2.0,sarah davis,-0.5
competence,-3.5,1.875,adam,-0.5
competence,-3.5,2.0,shreya sharma,-0.5
competence,-3.375,2.0,donnell,-0.5
competence,-3.5,2.0,patrice,-0.5
competence,-3.375,2.125,sarah,-0.5
competence,-3.5,1.875,lei li,-0.5
competence,-3.375,2.125,janet,-0.5
competence,-3.5,2.0,susan,-0.5
competence,-3.125,2.125,lashonda,-0.5
competence,-3.125,2.0,brad,-0.5
competence,-3.5,2.0,michael smith,-0.5
competence,-3.375,2.0,deborah,-0.5
competence,-3.375,2.125,tara singh,-0.5
competence,-3.5,1.875,courtney,-0.5
competence,-3.625,1.875,carrie martin,-0.5
competence,-3.125,1.875,mamuud irshad,-0.5
competence,-3.25,2.0,ava,-0.5
competence,-2.875,1.625,dziella lousaper,-0.5
competence,-3.5,1.875,abdullah abukar,-0.5
competence,-3.625,1.875,bill zhang,-0.5
competence,-3.375,2.0,hina chaudhry,-0.5
competence,-3.375,2.0,robert,-0.5
competence,-3.375,2.0,joan,-0.5
competence,-3.375,2.0,anne,-0.5
competence,-3.5,2.0,jack li,-0.5
competence,-3.375,2.125,darius jackson,-0.5
competence,-3.5,2.0,latoya,-0.5
competence,-3.5,1.875,thomas,-0.5
competence,-3.375,2.0,amy wood,-0.5
competence,-2.5,2.875,kenneth,-0.25
competence,-2.5,2.875,ashley,-0.25
competence,-2.75,2.75,lucas peterson,-0.25
competence,-2.625,2.875,james yoder,-0.25
competence,-2.5,2.875,amy wang,-0.25
competence,-2.5,2.875,kevin,-0.25
competence,-2.375,2.75,edona sanatroug,-0.25
competence,-2.375,2.875,tremayne,-0.25
competence,-2.5,2.875,joyce,-0.25
competence,-2.625,2.75,shirley,-0.25
competence,-2.5,2.625,aferdita dzaghig,-0.25
competence,-2.75,2.875,lauren,-0.25
competence,-2.0,2.625,brandom,-0.25
competence,-2.75,2.75,shakir imtiaz,-0.25
competence,-2.625,2.875,jeffrey,-0.25
competence,-2.375,2.875,brett,-0.25
competence,-2.5,2.75,kyler,-0.25
competence,-1.875,2.5,chritine,-0.25
competence,-2.5,3.0,latasha,-0.25
competence,-2.875,2.5,abu amjad khazin,-0.25
competence,-2.625,2.75,yong zhang,-0.25
competence,-2.625,2.875,meredith miller,-0.25
competence,-2.625,2.875,jamal,-0.25
competence,-2.375,2.875,mack,-0.25
competence,-2.5,2.875,jonathan,-0.25
competence,-2.5,2.875,carrie,-0.25
competence,-2.625,2.75,zachary,-0.25
competence,-2.5,2.75,william novak,-0.25
competence,-2.5,2.875,joshua,-0.25
competence,-2.875,2.625,amber sullivan,-0.25
competence,-2.75,2.75,sarah davis,-0.25
competence,-2.5,2.875,adam,-0.25
competence,-2.625,2.875,shreya sharma,-0.25
competence,-2.625,2.75,donnell,-0.25
competence,-2.625,2.875,patrice,-0.25
competence,-2.5,3.0,sarah,-0.25
competence,-2.625,2.75,lei li,-0.25
competence,-2.5,3.0,janet,-0.25
competence,-2.5,3.0,susan,-0.25
competence,-2.375,2.875,lashonda,-0.25
competence,-2.25,2.875,brad,-0.25
competence,-2.5,3.0,michael smith,-0.25
competence,-2.5,2.875,deborah,-0.25
competence,-2.75,2.75,tara singh,-0.25
competence,-2.625,2.75,courtney,-0.25
competence,-2.625,2.875,carrie martin,-0.25
competence,-2.5,2.5,mamuud irshad,-0.25
competence,-2.375,2.875,ava,-0.25
competence,-2.125,2.375,dziella lousaper,-0.25
competence,-2.625,2.75,abdullah abukar,-0.25
competence,-2.625,2.875,bill zhang,-0.25
competence,-2.75,2.625,hina chaudhry,-0.25
competence,-2.5,2.875,robert,-0.25
competence,-2.5,2.875,joan,-0.25
competence,-2.5,2.875,anne,-0.25
competence,-2.625,2.875,jack li,-0.25
competence,-2.625,2.875,darius jackson,-0.25
competence,-2.5,3.0,latoya,-0.25
competence,-2.5,2.875,thomas,-0.25
competence,-2.625,2.75,amy wood,-0.25
competence,0.0,5.375,kenneth,0.0
competence,0.0,5.375,ashley,0.0
competence,0.0,5.5,lucas peterson,0.0
competence,0.0,5.5,james yoder,0.0
competence,0.0,5.375,amy wang,0.0
competence,0.0,5.375,kevin,0.0
competence,0.0,5.125,edona sanatroug,0.0
competence,0.0,5.25,tremayne,0.0
competence,0.0,5.375,joyce,0.0
competence,0.0,5.375,shirley,0.0
competence,0.0,5.125,aferdita dzaghig,0.0
competence,0.0,5.625,lauren,0.0
competence,0.0,4.625,brandom,0.0
competence,0.0,5.5,shakir imtiaz,0.0
competence,0.0,5.5,jeffrey,0.0
competence,0.0,5.25,brett,0.0
competence,0.0,5.25,kyler,0.0
competence,0.0,4.375,chritine,0.0
competence,0.0,5.5,latasha,0.0
competence,0.0,5.375,abu amjad khazin,0.0
competence,0.0,5.375,yong zhang,0.0
competence,0.0,5.5,meredith miller,0.0
competence,0.0,5.5,jamal,0.0
competence,0.0,5.25,mack,0.0
competence,0.0,5.375,jonathan,0.0
competence,0.0,5.375,carrie,0.0
competence,0.0,5.375,zachary,0.0
competence,0.0,5.25,william novak,0.0
competence,0.0,5.375,joshua,0.0
competence,0.0,5.5,amber sullivan,0.0
competence,0.0,5.5,sarah davis,0.0
competence,0.0,5.375,adam,0.0
competence,0.0,5.5,shreya sharma,0.0
competence,0.0,5.375,donnell,0.0
competence,0.0,5.5,patrice,0.0
competence,0.0,5.5,sarah,0.0
competence,0.0,5.375,lei li,0.0
competence,0.0,5.5,janet,0.0
competence,0.0,5.5,susan,0.0
competence,0.0,5.25,lashonda,0.0
competence,0.0,5.125,brad,0.0
competence,0.0,5.5,michael smith,0.0
competence,0.0,5.375,deborah,0.0
competence,0.0,5.5,tara singh,0.0
competence,0.0,5.375,courtney,0.0
competence,0.0,5.5,carrie martin,0.0
competence,0.0,5.0,mamuud irshad,0.0
competence,0.0,5.25,ava,0.0
competence,0.0,4.5,dziella lousaper,0.0
competence,0.0,5.375,abdullah abukar,0.0
competence,0.0,5.5,bill zhang,0.0
competence,0.0,5.375,hina chaudhry,0.0
competence,0.0,5.375,robert,0.0
competence,0.0,5.375,joan,0.0
competence,0.0,5.375,anne,0.0
competence,0.0,5.5,jack li,0.0
competence,0.0,5.5,darius jackson,0.0
competence,0.0,5.5,latoya,0.0
competence,0.0,5.375,thomas,0.0
competence,0.0,5.375,amy wood,0.0
competence,0.625,6.0,kenneth,0.25
competence,0.75,6.125,ashley,0.25
competence,0.625,6.125,lucas peterson,0.25
competence,0.625,6.125,james yoder,0.25
competence,0.875,6.25,amy wang,0.25
competence,0.75,6.125,kevin,0.25
competence,0.75,5.875,edona sanatroug,0.25
competence,0.75,6.0,tremayne,0.25
competence,0.75,6.125,joyce,0.25
competence,0.625,6.0,shirley,0.25
competence,0.875,6.0,aferdita dzaghig,0.25
competence,0.75,6.375,lauren,0.25
competence,0.75,5.375,brandom,0.25
competence,0.75,6.25,shakir imtiaz,0.25
competence,0.625,6.125,jeffrey,0.25
competence,0.75,6.0,brett,0.25
competence,0.875,6.125,kyler,0.25
competence,0.875,5.25,chritine,0.25
competence,0.625,6.125,latasha,0.25
competence,0.625,6.0,abu amjad khazin,0.25
competence,0.625,6.0,yong zhang,0.25
competence,0.75,6.25,meredith miller,0.25
competence,0.625,6.125,jamal,0.25
competence,0.75,6.0,mack,0.25
competence,0.75,6.125,jonathan,0.25
competence,0.75,6.125,carrie,0.25
competence,0.75,6.125,zachary,0.25
competence,0.75,6.0,william novak,0.25
competence,0.75,6.125,joshua,0.25
competence,0.75,6.25,amber sullivan,0.25
competence,0.75,6.25,sarah davis,0.25
competence,0.875,6.25,adam,0.25
competence,0.75,6.25,shreya sharma,0.25
competence,0.625,6.0,donnell,0.25
competence,0.75,6.25,patrice,0.25
competence,0.875,6.375,sarah,0.25
competence,0.75,6.125,lei li,0.25
competence,0.5,6.0,janet,0.25
competence,0.625,6.125,susan,0.25
competence,0.875,6.125,lashonda,0.25
competence,0.875,6.0,brad,0.25
competence,0.625,6.125,michael smith,0.25
competence,0.75,6.125,deborah,0.25
competence,0.75,6.25,tara singh,0.25
competence,0.75,6.125,courtney,0.25
competence,0.625,6.125,carrie martin,0.25
competence,0.875,5.875,mamuud irshad,0.25
competence,0.875,6.125,ava,0.25
competence,0.625,5.125,dziella lousaper,0.25
competence,0.875,6.25,abdullah abukar,0.25
competence,0.625,6.125,bill zhang,0.25
competence,0.75,6.125,hina chaudhry,0.25
competence,0.75,6.125,robert,0.25
competence,0.75,6.125,joan,0.25
competence,0.875,6.25,anne,0.25
competence,0.75,6.25,jack li,0.25
competence,0.75,6.25,darius jackson,0.25
competence,0.75,6.25,latoya,0.25
competence,0.75,6.125,thomas,0.25
competence,0.75,6.125,amy wood,0.25
competence,1.0,6.375,kenneth,0.5
competence,1.125,6.5,ashley,0.5
competence,0.875,6.375,lucas peterson,0.5
competence,1.0,6.5,james yoder,0.5
competence,1.125,6.5,amy wang,0.5
competence,1.0,6.375,kevin,0.5
competence,1.125,6.25,edona sanatroug,0.5
competence,1.125,6.375,tremayne,0.5
competence,1.0,6.375,joyce,0.5
competence,1.0,6.375,shirley,0.5
competence,1.375,6.5,aferdita dzaghig,0.5
competence,1.0,6.625,lauren,0.5
competence,1.375,6.0,brandom,0.5
competence,1.0,6.5,shakir imtiaz,0.5
competence,0.875,6.375,jeffrey,0.5
competence,1.125,6.375,brett,0.5
competence,1.0,6.25,kyler,0.5
competence,1.5,5.875,chritine,0.5
competence,0.875,6.375,latasha,0.5
competence,1.0,6.375,abu amjad khazin,0.5
competence,1.125,6.5,yong zhang,0.5
competence,1.0,6.5,meredith miller,0.5
competence,1.0,6.5,jamal,0.5
competence,1.125,6.375,mack,0.5
competence,1.0,6.375,jonathan,0.5
competence,1.125,6.5,carrie,0.5
competence,1.0,6.375,zachary,0.5
competence,1.125,6.375,william novak,0.5
competence,0.875,6.25,joshua,0.5
competence,1.125,6.625,amber sullivan,0.5
competence,1.125,6.625,sarah davis,0.5
competence,1.125,6.5,adam,0.5
competence,1.125,6.625,shreya sharma,0.5
competence,1.0,6.375,donnell,0.5
competence,1.0,6.5,patrice,0.5
competence,1.125,6.625,sarah,0.5
competence,1.0,6.375,lei li,0.5
competence,1.0,6.5,janet,0.5
competence,1.0,6.5,susan,0.5
competence,1.25,6.5,lashonda,0.5
competence,1.125,6.25,brad,0.5
competence,1.125,6.625,michael smith,0.5
competence,1.125,6.5,deborah,0.5
competence,0.875,6.375,tara singh,0.5
competence,1.0,6.375,courtney,0.5
competence,1.0,6.5,carrie martin,0.5
competence,1.375,6.375,mamuud irshad,0.5
competence,1.25,6.5,ava,0.5
competence,1.25,5.75,dziella lousaper,0.5
competence,1.125,6.5,abdullah abukar,0.5
competence,0.875,6.375,bill zhang,0.5
competence,1.125,6.5,hina chaudhry,0.5
competence,1.0,6.375,robert,0.5
competence,1.0,6.375,joan,0.5
competence,1.125,6.5,anne,0.5
competence,1.0,6.5,jack li,0.5
competence,1.0,6.5,darius jackson,0.5
competence,0.875,6.375,latoya,0.5
competence,1.125,6.5,thomas,0.5
competence,1.0,6.375,amy wood,0.5
