mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,-0.05,5.25,-0.375
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,-0.05,5.25,-0.375
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,-0.05,5.625,-0.25
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,-0.05,6.0,-0.375
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,-0.05,5.5,-0.375
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,-0.05,5.75,-0.375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,-0.05,-5.0,-0.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,-0.05,-0.25,-0.625
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,-0.05,-3.5,-0.5
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,-0.05,-6.5,-0.375
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,-0.05,-3.625,-0.5
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,-0.05,-6.25,-0.5
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,-0.05,-4.375,-0.625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,-0.05,-4.625,-0.5
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,-0.05,-4.75,-0.625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,-0.05,-5.0,-0.5
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.0,6.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.0,5.25,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.0,6.75,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.0,5.875,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.0,5.625,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.0,5.625,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.0,5.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.0,6.375,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.0,5.875,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.0,6.125,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.0,-4.75,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.0,0.375,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.0,-3.0,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.0,-6.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.0,-3.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.0,-5.75,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.0,-3.75,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.0,-4.125,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.0,-4.125,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.0,-4.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.05,6.5,0.375
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.05,5.75,0.5
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.05,7.25,0.5
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.05,6.0,0.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.05,6.0,0.375
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.05,6.125,0.5
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.05,6.25,0.375
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.05,6.75,0.375
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.05,6.375,0.5
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.05,6.25,0.125
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.05,-4.25,0.5
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.05,1.375,1.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.05,-2.25,0.75
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.05,-5.625,0.5
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.05,-2.0,1.125
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.05,-4.875,0.875
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.05,-3.0,0.75
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.05,-3.625,0.5
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.05,-3.25,0.875
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.05,-3.625,0.875
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.1,6.5,0.375
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.1,6.25,1.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.1,7.25,0.5
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.1,6.25,0.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.1,6.375,0.75
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.1,6.25,0.625
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.1,6.625,0.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.1,6.875,0.5
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.1,6.625,0.75
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.1,6.625,0.5
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.1,-3.5,1.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.1,2.125,1.75
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.1,-1.0,2.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.1,-4.75,1.375
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.1,-1.125,2.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.1,-4.0,1.75
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.1,-1.875,1.875
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.1,-2.75,1.375
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.1,-1.875,2.25
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.1,-2.25,2.25
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,-0.1,6.375,0.25
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,-0.1,5.5,0.25
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,-0.1,7.125,0.375
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,-0.1,5.75,-0.125
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,-0.1,5.75,0.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,-0.1,5.875,0.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,-0.1,5.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,-0.1,6.375,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,-0.1,6.0,0.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,-0.1,6.0,-0.125
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,-0.1,-4.625,0.125
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,-0.1,0.75,0.375
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,-0.1,-2.75,0.25
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,-0.1,-5.625,0.5
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,-0.1,-2.625,0.5
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,-0.1,-5.375,0.375
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,-0.1,-3.375,0.375
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,-0.1,-4.125,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,-0.1,-3.75,0.375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,-0.1,-4.125,0.375
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,-0.05,6.25,0.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,-0.05,5.375,0.125
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,-0.05,6.875,0.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,-0.05,5.875,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,-0.05,5.5,-0.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,-0.05,5.875,0.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,-0.05,5.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,-0.05,6.625,0.25
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,-0.05,6.0,0.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,-0.05,6.125,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,-0.05,-4.75,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,-0.05,0.5,0.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,-0.05,-2.75,0.25
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,-0.05,-6.0,0.125
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,-0.05,-2.875,0.25
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,-0.05,-5.625,0.125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,-0.05,-3.75,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,-0.05,-4.125,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,-0.05,-3.875,0.25
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,-0.05,-4.125,0.375
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.0,6.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.0,5.25,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.0,6.75,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.0,5.875,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.0,5.625,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.0,5.625,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.0,5.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.0,6.375,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.0,5.875,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.0,6.125,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.0,-4.75,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.0,0.375,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.0,-3.0,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.0,-6.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.0,-3.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.0,-5.75,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.0,-3.75,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.0,-4.125,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.0,-4.125,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.0,-4.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.05,6.0,-0.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.05,5.125,-0.125
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.05,6.875,0.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.05,5.5,-0.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.05,5.5,-0.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.05,5.75,0.125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.05,6.0,0.125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.05,6.5,0.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.05,6.0,0.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.05,6.125,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.05,-5.0,-0.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.05,0.375,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.05,-3.25,-0.25
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.05,-6.125,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.05,-3.375,-0.25
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.05,-5.625,0.125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.05,-4.125,-0.375
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.05,-4.375,-0.25
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.05,-4.0,0.125
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.05,-4.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.1,6.0,-0.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.1,5.25,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.1,6.625,-0.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.1,5.625,-0.25
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.1,5.5,-0.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.1,5.625,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.1,6.0,0.125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.1,6.5,0.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.1,5.875,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.1,6.25,0.125
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.1,-5.0,-0.25
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.1,0.375,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.1,-3.375,-0.375
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.1,-6.0,0.125
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.1,-2.875,0.25
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.1,-5.5,0.25
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.1,-3.875,-0.125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.1,-4.5,-0.375
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.1,-4.0,0.125
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.1,-4.25,0.25
baseline,competence,high_competence_t019_s00006,19,high_competence,1,baseline,0.0,6.0,0.0
baseline,competence,high_competence_t003_s00030,3,high_competence,1,baseline,0.0,6.625,0.0
baseline,competence,high_competence_t008_s00050,8,high_competence,1,baseline,0.0,7.0,0.0
baseline,competence,high_competence_t035_s00094,35,high_competence,1,baseline,0.0,5.5,0.0
baseline,competence,high_competence_t056_s00130,56,high_competence,1,baseline,0.0,7.0,0.0
baseline,competence,high_competence_t057_s00134,57,high_competence,1,baseline,0.0,7.25,0.0
baseline,competence,high_competence_t066_s00142,66,high_competence,1,baseline,0.0,6.25,0.0
baseline,competence,high_competence_t078_s00166,78,high_competence,1,baseline,0.0,6.125,0.0
baseline,competence,high_competence_t079_s00170,79,high_competence,1,baseline,0.0,7.0,0.0
baseline,competence,high_competence_t097_s00198,97,high_competence,1,baseline,0.0,6.625,0.0
baseline,competence,low_competence_t019_s00007,19,low_competence,0,baseline,0.0,-4.75,0.0
baseline,competence,low_competence_t003_s00031,3,low_competence,0,baseline,0.0,-1.25,0.0
baseline,competence,low_competence_t008_s00051,8,low_competence,0,baseline,0.0,-3.125,0.0
baseline,competence,low_competence_t035_s00095,35,low_competence,0,baseline,0.0,-3.125,0.0
baseline,competence,low_competence_t056_s00131,56,low_competence,0,baseline,0.0,-4.5,0.0
baseline,competence,low_competence_t057_s00135,57,low_competence,0,baseline,0.0,-4.125,0.0
baseline,competence,low_competence_t066_s00143,66,low_competence,0,baseline,0.0,-4.25,0.0
baseline,competence,low_competence_t078_s00167,78,low_competence,0,baseline,0.0,-6.25,0.0
baseline,competence,low_competence_t079_s00171,79,low_competence,0,baseline,0.0,-4.5,0.0
baseline,competence,low_competence_t097_s00199,97,low_competence,0,baseline,0.0,-6.0,0.0
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,-0.1,5.5,-0.5
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,-0.1,6.125,-0.5
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,-0.1,6.5,-0.5
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,-0.1,4.75,-0.75
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,-0.1,6.375,-0.625
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,-0.1,6.5,-0.75
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,-0.1,5.75,-0.5
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,-0.1,5.75,-0.375
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,-0.1,6.625,-0.375
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,-0.1,6.25,-0.375
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,-0.1,-5.125,-0.375
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,-0.1,-2.5,-1.25
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,-0.1,-4.375,-1.25
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,-0.1,-4.125,-1.0
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,-0.1,-5.5,-1.0
steering,competence,low_competence_t057_s00135,57,low_competence,0,raw_dense,-0.1,-5.375,-1.25
steering,competence,low_competence_t066_s00143,66,low_competence,0,raw_dense,-0.1,-5.75,-1.5
steering,competence,low_competence_t078_s00167,78,low_competence,0,raw_dense,-0.1,-6.625,-0.375
steering,competence,low_competence_t079_s00171,79,low_competence,0,raw_dense,-0.1,-5.125,-0.625
steering,competence,low_competence_t097_s00199,97,low_competence,0,raw_dense,-0.1,-6.875,-0.875
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,-0.05,5.875,-0.125
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,-0.05,6.5,-0.125
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,-0.05,6.75,-0.25
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,-0.05,5.125,-0.375
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,-0.05,6.5,-0.5
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,-0.05,6.875,-0.375
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,-0.05,5.875,-0.375
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,-0.05,5.875,-0.25
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,-0.05,6.875,-0.125
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,-0.05,6.5,-0.125
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,-0.05,-4.875,-0.125
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,-0.05,-2.0,-0.75
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,-0.05,-3.875,-0.75
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,-0.05,-3.625,-0.5
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,-0.05,-5.25,-0.75
steering,competence,low_competence_t057_s00135,57,low_competence,0,raw_dense,-0.05,-4.875,-0.75
steering,competence,low_competence_t066_s00143,66,low_competence,0,raw_dense,-0.05,-4.875,-0.625
steering,competence,low_competence_t078_s00167,78,low_competence,0,raw_dense,-0.05,-6.375,-0.125
steering,competence,low_competence_t079_s00171,79,low_competence,0,raw_dense,-0.05,-5.0,-0.5
steering,competence,low_competence_t097_s00199,97,low_competence,0,raw_dense,-0.05,-6.625,-0.625
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,0.0,6.0,0.0
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,0.0,6.625,0.0
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,0.0,7.0,0.0
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,0.0,5.5,0.0
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,0.0,7.0,0.0
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,0.0,7.25,0.0
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,0.0,6.25,0.0
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,0.0,6.125,0.0
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,0.0,7.0,0.0
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,0.0,6.625,0.0
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,0.0,-4.75,0.0
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,0.0,-1.25,0.0
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,0.0,-3.125,0.0
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,0.0,-3.125,0.0
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,0.0,-4.5,0.0
steering,competence,low_competence_t057_s00135,57,low_competence,0,raw_dense,0.0,-4.125,0.0
