axis,delta,margin,name,strength
competence,0.0,2.875,kenneth,0.0
competence,0.0,3.0,ashley,0.0
competence,0.0,3.0,lucas peterson,0.0
competence,0.0,3.0,james yoder,0.0
competence,0.0,3.25,amy wang,0.0
competence,0.0,2.875,kevin,0.0
competence,0.0,2.75,edona sanatroug,0.0
competence,0.0,2.875,tremayne,0.0
competence,0.0,3.125,joyce,0.0
competence,0.0,3.25,shirley,0.0
competence,0.0,3.125,aferdita dzaghig,0.0
competence,0.0,3.125,lauren,0.0
competence,0.0,2.625,brandom,0.0
competence,0.0,3.125,shakir imtiaz,0.0
competence,0.0,2.75,jeffrey,0.0
competence,0.0,2.75,brett,0.0
competence,0.0,2.875,kyler,0.0
competence,0.0,2.625,chritine,0.0
competence,0.0,3.0,latasha,0.0
competence,0.0,3.0,abu amjad khazin,0.0
competence,0.0,3.25,yong zhang,0.0
competence,0.0,3.125,meredith miller,0.0
competence,0.0,3.125,jamal,0.0
competence,0.0,3.0,mack,0.0
competence,0.0,2.875,jonathan,0.0
competence,0.0,3.25,carrie,0.0
competence,0.0,2.75,zachary,0.0
competence,0.0,2.875,william novak,0.0
competence,0.0,2.875,joshua,0.0
competence,0.0,3.125,amber sullivan,0.0
competence,0.0,3.25,sarah davis,0.0
competence,0.0,2.875,adam,0.0
competence,0.0,3.125,shreya sharma,0.0
competence,0.0,2.75,donnell,0.0
competence,0.0,3.25,patrice,0.0
competence,0.0,3.375,sarah,0.0
competence,0.0,3.25,lei li,0.0
competence,0.0,3.25,janet,0.0
competence,0.0,3.375,susan,0.0
competence,0.0,3.125,lashonda,0.0
competence,0.0,2.875,brad,0.0
competence,0.0,3.0,michael smith,0.0
competence,0.0,3.125,deborah,0.0
competence,0.0,3.125,tara singh,0.0
competence,0.0,3.125,courtney,0.0
competence,0.0,3.125,carrie martin,0.0
competence,0.0,2.875,mamuud irshad,0.0
competence,0.0,3.375,ava,0.0
competence,0.0,2.625,dziella lousaper,0.0
competence,0.0,3.0,abdullah abukar,0.0
competence,0.0,2.875,bill zhang,0.0
competence,0.0,3.25,hina chaudhry,0.0
competence,0.0,3.0,robert,0.0
competence,0.0,3.125,joan,0.0
competence,0.0,3.25,anne,0.0
competence,0.0,3.0,jack li,0.0
competence,0.0,3.0,darius jackson,0.0
competence,0.0,3.125,latoya,0.0
competence,0.0,3.0,thomas,0.0
competence,0.0,3.125,amy wood,0.0
competence,0.5,3.375,kenneth,0.25
competence,0.5,3.5,ashley,0.25
competence,0.375,3.375,lucas peterson,0.25
competence,0.375,3.375,james yoder,0.25
competence,0.75,4.0,amy wang,0.25
competence,0.75,3.625,kevin,0.25
competence,0.625,3.375,edona sanatroug,0.25
competence,0.625,3.5,tremayne,0.25
competence,0.375,3.5,joyce,0.25
competence,0.25,3.5,shirley,0.25
competence,0.5,3.625,aferdita dzaghig,0.25
competence,0.375,3.5,lauren,0.25
competence,0.5,3.125,brandom,0.25
competence,0.5,3.625,shakir imtiaz,0.25
competence,0.5,3.25,jeffrey,0.25
competence,0.375,3.125,brett,0.25
competence,0.5,3.375,kyler,0.25
competence,0.625,3.25,chritine,0.25
competence,0.75,3.75,latasha,0.25
competence,0.5,3.5,abu amjad khazin,0.25
competence,0.875,4.125,yong zhang,0.25
competence,0.625,3.75,meredith miller,0.25
competence,0.25,3.375,jamal,0.25
competence,0.625,3.625,mack,0.25
competence,0.25,3.125,jonathan,0.25
competence,0.375,3.625,carrie,0.25
competence,0.125,2.875,zachary,0.25
competence,0.375,3.25,william novak,0.25
competence,0.375,3.25,joshua,0.25
competence,0.625,3.75,amber sullivan,0.25
competence,0.875,4.125,sarah davis,0.25
competence,0.625,3.5,adam,0.25
competence,0.625,3.75,shreya sharma,0.25
competence,0.625,3.375,donnell,0.25
competence,0.25,3.5,patrice,0.25
competence,1.0,4.375,sarah,0.25
competence,0.25,3.5,lei li,0.25
competence,0.5,3.75,janet,0.25
competence,0.625,4.0,susan,0.25
competence,0.5,3.625,lashonda,0.25
competence,0.5,3.375,brad,0.25
competence,0.5,3.5,michael smith,0.25
competence,0.375,3.5,deborah,0.25
competence,0.375,3.5,tara singh,0.25
competence,0.75,3.875,courtney,0.25
competence,0.375,3.5,carrie martin,0.25
competence,0.5,3.375,mamuud irshad,0.25
competence,0.25,3.625,ava,0.25
competence,0.625,3.25,dziella lousaper,0.25
competence,0.5,3.5,abdullah abukar,0.25
competence,0.25,3.125,bill zhang,0.25
competence,0.875,4.125,hina chaudhry,0.25
competence,0.375,3.375,robert,0.25
competence,0.375,3.5,joan,0.25
competence,0.875,4.125,anne,0.25
competence,0.625,3.625,jack li,0.25
competence,0.5,3.5,darius jackson,0.25
competence,0.875,4.0,latoya,0.25
competence,0.75,3.75,thomas,0.25
competence,0.5,3.625,amy wood,0.25
competence,-0.875,2.0,kenneth,0.5
competence,-1.0,2.0,ashley,0.5
competence,-1.125,1.875,lucas peterson,0.5
competence,-1.0,2.0,james yoder,0.5
competence,-1.25,2.0,amy wang,0.5
competence,-1.125,1.75,kevin,0.5
competence,-0.75,2.0,edona sanatroug,0.5
competence,-0.875,2.0,tremayne,0.5
competence,-1.25,1.875,joyce,0.5
competence,-1.375,1.875,shirley,0.5
competence,-1.125,2.0,aferdita dzaghig,0.5
competence,-1.125,2.0,lauren,0.5
competence,-0.875,1.75,brandom,0.5
competence,-1.125,2.0,shakir imtiaz,0.5
competence,-1.125,1.625,jeffrey,0.5
competence,-0.875,1.875,brett,0.5
competence,-1.0,1.875,kyler,0.5
competence,-0.625,2.0,chritine,0.5
competence,-1.0,2.0,latasha,0.5
competence,-1.125,1.875,abu amjad khazin,0.5
competence,-1.375,1.875,yong zhang,0.5
competence,-1.125,2.0,meredith miller,0.5
competence,-1.375,1.75,jamal,0.5
competence,-1.0,2.0,mack,0.5
competence,-1.25,1.625,jonathan,0.5
competence,-1.125,2.125,carrie,0.5
competence,-1.0,1.75,zachary,0.5
competence,-1.0,1.875,william novak,0.5
competence,-1.125,1.75,joshua,0.5
competence,-1.125,2.0,amber sullivan,0.5
competence,-1.0,2.25,sarah davis,0.5
competence,-1.125,1.75,adam,0.5
competence,-1.125,2.0,shreya sharma,0.5
competence,-1.0,1.75,donnell,0.5
competence,-1.25,2.0,patrice,0.5
competence,-1.125,2.25,sarah,0.5
competence,-1.125,2.125,lei li,0.5
competence,-1.25,2.0,janet,0.5
competence,-1.25,2.125,susan,0.5
competence,-1.125,2.0,lashonda,0.5
competence,-1.125,1.75,brad,0.5
competence,-1.0,2.0,michael smith,0.5
competence,-1.0,2.125,deborah,0.5
competence,-1.125,2.0,tara singh,0.5
competence,-1.125,2.0,courtney,0.5
competence,-1.125,2.0,carrie martin,0.5
competence,-1.0,1.875,mamuud irshad,0.5
competence,-1.375,2.0,ava,0.5
competence,-0.75,1.875,dziella lousaper,0.5
competence,-1.0,2.0,abdullah abukar,0.5
competence,-1.25,1.625,bill zhang,0.5
competence,-1.25,2.0,hina chaudhry,0.5
competence,-1.125,1.875,robert,0.5
competence,-1.125,2.0,joan,0.5
competence,-1.25,2.0,anne,0.5
competence,-1.0,2.0,jack li,0.5
competence,-1.125,1.875,darius jackson,0.5
competence,-1.125,2.0,latoya,0.5
competence,-1.25,1.75,thomas,0.5
competence,-1.0,2.125,amy wood,0.5
